datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-06-07T00:00:00+02:00,1,87.07,0.0871,8.71
2026-06-07T01:00:00+02:00,2,79.13,0.0791,7.91
2026-06-07T02:00:00+02:00,3,73.06,0.0731,7.31
2026-06-07T03:00:00+02:00,4,63.52,0.0635,6.35
2026-06-07T04:00:00+02:00,5,51.89,0.0519,5.19
2026-06-07T05:00:00+02:00,6,31.33,0.0313,3.13
2026-06-07T06:00:00+02:00,7,5.08,0.0051,0.51
2026-06-07T07:00:00+02:00,8,0.46,0.0005,0.05
2026-06-07T08:00:00+02:00,9,-0.73,-0.0007,-0.07
2026-06-07T09:00:00+02:00,10,-5.04,-0.005,-0.5
2026-06-07T10:00:00+02:00,11,-8.0,-0.008,-0.8
2026-06-07T11:00:00+02:00,12,-14.05,-0.014,-1.4
2026-06-07T12:00:00+02:00,13,-18.02,-0.018,-1.8
2026-06-07T13:00:00+02:00,14,-35.89,-0.0359,-3.59
2026-06-07T14:00:00+02:00,15,-44.69,-0.0447,-4.47
2026-06-07T15:00:00+02:00,16,-36.38,-0.0364,-3.64
2026-06-07T16:00:00+02:00,17,-15.94,-0.0159,-1.59
2026-06-07T17:00:00+02:00,18,-1.11,-0.0011,-0.11
2026-06-07T18:00:00+02:00,19,46.39,0.0464,4.64
2026-06-07T19:00:00+02:00,20,99.91,0.0999,9.99
2026-06-07T20:00:00+02:00,21,127.35,0.1274,12.74
2026-06-07T21:00:00+02:00,22,132.9,0.1329,13.29
2026-06-07T22:00:00+02:00,23,141.25,0.1413,14.13
2026-06-07T23:00:00+02:00,24,139.72,0.1397,13.97
