datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-14T00:00:00+02:00,1,113.39,0.1134,11.34
2026-05-14T01:00:00+02:00,2,100.17,0.1002,10.02
2026-05-14T02:00:00+02:00,3,96.76,0.0968,9.68
2026-05-14T03:00:00+02:00,4,94.33,0.0943,9.43
2026-05-14T04:00:00+02:00,5,92.94,0.0929,9.29
2026-05-14T05:00:00+02:00,6,92.33,0.0923,9.23
2026-05-14T06:00:00+02:00,7,97.55,0.0975,9.75
2026-05-14T07:00:00+02:00,8,95.53,0.0955,9.55
2026-05-14T08:00:00+02:00,9,84.99,0.085,8.5
2026-05-14T09:00:00+02:00,10,74.6,0.0746,7.46
2026-05-14T10:00:00+02:00,11,47.85,0.0478,4.78
2026-05-14T11:00:00+02:00,12,30.49,0.0305,3.05
2026-05-14T12:00:00+02:00,13,24.66,0.0247,2.47
2026-05-14T13:00:00+02:00,14,7.66,0.0077,0.77
2026-05-14T14:00:00+02:00,15,3.96,0.004,0.4
2026-05-14T15:00:00+02:00,16,14.39,0.0144,1.44
2026-05-14T16:00:00+02:00,17,56.79,0.0568,5.68
2026-05-14T17:00:00+02:00,18,81.3,0.0813,8.13
2026-05-14T18:00:00+02:00,19,111.11,0.1111,11.11
2026-05-14T19:00:00+02:00,20,131.0,0.131,13.1
2026-05-14T20:00:00+02:00,21,158.33,0.1583,15.83
2026-05-14T21:00:00+02:00,22,152.24,0.1522,15.22
2026-05-14T22:00:00+02:00,23,137.49,0.1375,13.75
2026-05-14T23:00:00+02:00,24,124.91,0.1249,12.49
