datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-25T00:00:00+01:00,1,74.51,0.0745,7.45
2026-02-25T01:00:00+01:00,2,69.74,0.0697,6.97
2026-02-25T02:00:00+01:00,3,66.83,0.0668,6.68
2026-02-25T03:00:00+01:00,4,68.37,0.0684,6.84
2026-02-25T04:00:00+01:00,5,68.7,0.0687,6.87
2026-02-25T05:00:00+01:00,6,72.95,0.0729,7.29
2026-02-25T06:00:00+01:00,7,92.37,0.0924,9.24
2026-02-25T07:00:00+01:00,8,109.5,0.1095,10.95
2026-02-25T08:00:00+01:00,9,112.12,0.1121,11.21
2026-02-25T09:00:00+01:00,10,90.7,0.0907,9.07
2026-02-25T10:00:00+01:00,11,72.38,0.0724,7.24
2026-02-25T11:00:00+01:00,12,60.55,0.0605,6.05
2026-02-25T12:00:00+01:00,13,49.97,0.05,5.0
2026-02-25T13:00:00+01:00,14,45.56,0.0456,4.56
2026-02-25T14:00:00+01:00,15,51.23,0.0512,5.12
2026-02-25T15:00:00+01:00,16,61.3,0.0613,6.13
2026-02-25T16:00:00+01:00,17,83.43,0.0834,8.34
2026-02-25T17:00:00+01:00,18,108.15,0.1082,10.82
2026-02-25T18:00:00+01:00,19,115.19,0.1152,11.52
2026-02-25T19:00:00+01:00,20,108.42,0.1084,10.84
2026-02-25T20:00:00+01:00,21,96.17,0.0962,9.62
2026-02-25T21:00:00+01:00,22,81.93,0.0819,8.19
2026-02-25T22:00:00+01:00,23,76.67,0.0767,7.67
2026-02-25T23:00:00+01:00,24,69.19,0.0692,6.92
