datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-21T00:00:00+01:00,1,97.97,0.098,9.8
2026-01-21T01:00:00+01:00,2,95.73,0.0957,9.57
2026-01-21T02:00:00+01:00,3,91.85,0.0918,9.18
2026-01-21T03:00:00+01:00,4,91.38,0.0914,9.14
2026-01-21T04:00:00+01:00,5,90.25,0.0902,9.03
2026-01-21T05:00:00+01:00,6,91.44,0.0914,9.14
2026-01-21T06:00:00+01:00,7,95.36,0.0954,9.54
2026-01-21T07:00:00+01:00,8,143.41,0.1434,14.34
2026-01-21T08:00:00+01:00,9,145.28,0.1453,14.53
2026-01-21T09:00:00+01:00,10,135.14,0.1351,13.51
2026-01-21T10:00:00+01:00,11,116.27,0.1163,11.63
2026-01-21T11:00:00+01:00,12,97.1,0.0971,9.71
2026-01-21T12:00:00+01:00,13,94.22,0.0942,9.42
2026-01-21T13:00:00+01:00,14,96.86,0.0969,9.69
2026-01-21T14:00:00+01:00,15,101.67,0.1017,10.17
2026-01-21T15:00:00+01:00,16,99.94,0.0999,9.99
2026-01-21T16:00:00+01:00,17,111.01,0.111,11.1
2026-01-21T17:00:00+01:00,18,113.62,0.1136,11.36
2026-01-21T18:00:00+01:00,19,129.39,0.1294,12.94
2026-01-21T19:00:00+01:00,20,126.14,0.1261,12.61
2026-01-21T20:00:00+01:00,21,102.93,0.1029,10.29
2026-01-21T21:00:00+01:00,22,96.45,0.0964,9.64
2026-01-21T22:00:00+01:00,23,101.69,0.1017,10.17
2026-01-21T23:00:00+01:00,24,93.96,0.094,9.4
