datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-25T00:00:00+01:00,1,3.94,0.0039,0.39
2026-03-25T01:00:00+01:00,2,1.39,0.0014,0.14
2026-03-25T02:00:00+01:00,3,1.01,0.001,0.1
2026-03-25T03:00:00+01:00,4,-0.01,-0.0,-0.0
2026-03-25T04:00:00+01:00,5,0.0,0.0,0.0
2026-03-25T05:00:00+01:00,6,2.02,0.002,0.2
2026-03-25T06:00:00+01:00,7,6.21,0.0062,0.62
2026-03-25T07:00:00+01:00,8,16.04,0.016,1.6
2026-03-25T08:00:00+01:00,9,20.39,0.0204,2.04
2026-03-25T09:00:00+01:00,10,10.04,0.01,1.0
2026-03-25T10:00:00+01:00,11,2.56,0.0026,0.26
2026-03-25T11:00:00+01:00,12,0.29,0.0003,0.03
2026-03-25T12:00:00+01:00,13,0.12,0.0001,0.01
2026-03-25T13:00:00+01:00,14,0.82,0.0008,0.08
2026-03-25T14:00:00+01:00,15,3.28,0.0033,0.33
2026-03-25T15:00:00+01:00,16,9.12,0.0091,0.91
2026-03-25T16:00:00+01:00,17,35.37,0.0354,3.54
2026-03-25T17:00:00+01:00,18,76.39,0.0764,7.64
2026-03-25T18:00:00+01:00,19,114.26,0.1143,11.43
2026-03-25T19:00:00+01:00,20,138.76,0.1388,13.88
2026-03-25T20:00:00+01:00,21,119.02,0.119,11.9
2026-03-25T21:00:00+01:00,22,99.44,0.0994,9.94
2026-03-25T22:00:00+01:00,23,97.51,0.0975,9.75
2026-03-25T23:00:00+01:00,24,82.8,0.0828,8.28
