datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-09-12T00:00:00+02:00,1,205.57,0.2056,20.56
2026-09-12T01:00:00+02:00,2,199.03,0.199,19.9
2026-09-12T02:00:00+02:00,3,196.38,0.1964,19.64
2026-09-12T03:00:00+02:00,4,189.53,0.1895,18.95
2026-09-12T04:00:00+02:00,5,183.98,0.184,18.4
2026-09-12T05:00:00+02:00,6,186.54,0.1865,18.65
2026-09-12T06:00:00+02:00,7,192.93,0.1929,19.29
2026-09-12T07:00:00+02:00,8,193.46,0.1935,19.35
2026-09-12T08:00:00+02:00,9,177.21,0.1772,17.72
2026-09-12T09:00:00+02:00,10,158.15,0.1581,15.81
2026-09-12T10:00:00+02:00,11,81.38,0.0814,8.14
2026-09-12T11:00:00+02:00,12,26.27,0.0263,2.63
2026-09-12T12:00:00+02:00,13,0.82,0.0008,0.08
2026-09-12T13:00:00+02:00,14,-0.03,-0.0,-0.0
2026-09-12T14:00:00+02:00,15,0.04,0.0,0.0
2026-09-12T15:00:00+02:00,16,1.04,0.001,0.1
2026-09-12T16:00:00+02:00,17,26.44,0.0264,2.64
2026-09-12T17:00:00+02:00,18,111.48,0.1115,11.15
2026-09-12T18:00:00+02:00,19,179.19,0.1792,17.92
2026-09-12T19:00:00+02:00,20,204.51,0.2045,20.45
2026-09-12T20:00:00+02:00,21,210.19,0.2102,21.02
2026-09-12T21:00:00+02:00,22,205.03,0.205,20.5
2026-09-12T22:00:00+02:00,23,202.61,0.2026,20.26
2026-09-12T23:00:00+02:00,24,194.5,0.1945,19.45
