datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-09-06T00:00:00+02:00,1,183.85,0.1838,18.38
2026-09-06T01:00:00+02:00,2,179.99,0.18,18.0
2026-09-06T02:00:00+02:00,3,167.28,0.1673,16.73
2026-09-06T03:00:00+02:00,4,154.94,0.1549,15.49
2026-09-06T04:00:00+02:00,5,145.16,0.1452,14.52
2026-09-06T05:00:00+02:00,6,145.48,0.1455,14.55
2026-09-06T06:00:00+02:00,7,146.59,0.1466,14.66
2026-09-06T07:00:00+02:00,8,134.51,0.1345,13.45
2026-09-06T08:00:00+02:00,9,111.72,0.1117,11.17
2026-09-06T09:00:00+02:00,10,39.67,0.0397,3.97
2026-09-06T10:00:00+02:00,11,0.56,0.0006,0.06
2026-09-06T11:00:00+02:00,12,0.04,0.0,0.0
2026-09-06T12:00:00+02:00,13,0.47,0.0005,0.05
2026-09-06T13:00:00+02:00,14,0.61,0.0006,0.06
2026-09-06T14:00:00+02:00,15,0.13,0.0001,0.01
2026-09-06T15:00:00+02:00,16,-0.01,-0.0,-0.0
2026-09-06T16:00:00+02:00,17,26.59,0.0266,2.66
2026-09-06T17:00:00+02:00,18,121.73,0.1217,12.17
2026-09-06T18:00:00+02:00,19,192.58,0.1926,19.26
2026-09-06T19:00:00+02:00,20,222.16,0.2222,22.22
2026-09-06T20:00:00+02:00,21,227.65,0.2277,22.77
2026-09-06T21:00:00+02:00,22,206.16,0.2062,20.62
2026-09-06T22:00:00+02:00,23,189.38,0.1894,18.94
2026-09-06T23:00:00+02:00,24,170.18,0.1702,17.02
