datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-22T00:00:00+01:00,1,43.95,0.044,4.4
2026-02-22T01:00:00+01:00,2,41.54,0.0415,4.15
2026-02-22T02:00:00+01:00,3,37.52,0.0375,3.75
2026-02-22T03:00:00+01:00,4,32.27,0.0323,3.23
2026-02-22T04:00:00+01:00,5,30.35,0.0304,3.04
2026-02-22T05:00:00+01:00,6,30.06,0.0301,3.01
2026-02-22T06:00:00+01:00,7,28.1,0.0281,2.81
2026-02-22T07:00:00+01:00,8,31.95,0.032,3.2
2026-02-22T08:00:00+01:00,9,36.01,0.036,3.6
2026-02-22T09:00:00+01:00,10,40.85,0.0408,4.08
2026-02-22T10:00:00+01:00,11,42.01,0.042,4.2
2026-02-22T11:00:00+01:00,12,39.63,0.0396,3.96
2026-02-22T12:00:00+01:00,13,36.88,0.0369,3.69
2026-02-22T13:00:00+01:00,14,33.78,0.0338,3.38
2026-02-22T14:00:00+01:00,15,32.63,0.0326,3.26
2026-02-22T15:00:00+01:00,16,36.08,0.0361,3.61
2026-02-22T16:00:00+01:00,17,46.63,0.0466,4.66
2026-02-22T17:00:00+01:00,18,64.01,0.064,6.4
2026-02-22T18:00:00+01:00,19,72.86,0.0729,7.29
2026-02-22T19:00:00+01:00,20,77.42,0.0774,7.74
2026-02-22T20:00:00+01:00,21,65.09,0.0651,6.51
2026-02-22T21:00:00+01:00,22,55.41,0.0554,5.54
2026-02-22T22:00:00+01:00,23,56.53,0.0565,5.65
2026-02-22T23:00:00+01:00,24,42.47,0.0425,4.25
