datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-20T00:00:00+01:00,1,106.75,0.1067,10.67
2026-01-20T01:00:00+01:00,2,109.11,0.1091,10.91
2026-01-20T02:00:00+01:00,3,104.05,0.104,10.4
2026-01-20T03:00:00+01:00,4,99.76,0.0998,9.98
2026-01-20T04:00:00+01:00,5,99.56,0.0996,9.96
2026-01-20T05:00:00+01:00,6,106.82,0.1068,10.68
2026-01-20T06:00:00+01:00,7,115.4,0.1154,11.54
2026-01-20T07:00:00+01:00,8,135.28,0.1353,13.53
2026-01-20T08:00:00+01:00,9,163.89,0.1639,16.39
2026-01-20T09:00:00+01:00,10,142.69,0.1427,14.27
2026-01-20T10:00:00+01:00,11,119.75,0.1198,11.98
2026-01-20T11:00:00+01:00,12,101.06,0.1011,10.11
2026-01-20T12:00:00+01:00,13,96.12,0.0961,9.61
2026-01-20T13:00:00+01:00,14,96.35,0.0964,9.64
2026-01-20T14:00:00+01:00,15,113.89,0.1139,11.39
2026-01-20T15:00:00+01:00,16,132.42,0.1324,13.24
2026-01-20T16:00:00+01:00,17,134.12,0.1341,13.41
2026-01-20T17:00:00+01:00,18,163.7,0.1637,16.37
2026-01-20T18:00:00+01:00,19,150.17,0.1502,15.02
2026-01-20T19:00:00+01:00,20,139.35,0.1393,13.93
2026-01-20T20:00:00+01:00,21,126.63,0.1266,12.66
2026-01-20T21:00:00+01:00,22,112.27,0.1123,11.23
2026-01-20T22:00:00+01:00,23,110.05,0.11,11.0
2026-01-20T23:00:00+01:00,24,98.05,0.098,9.8
