datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-11T00:00:00+02:00,1,101.78,0.1018,10.18
2026-05-11T01:00:00+02:00,2,93.56,0.0936,9.36
2026-05-11T02:00:00+02:00,3,96.03,0.096,9.6
2026-05-11T03:00:00+02:00,4,100.7,0.1007,10.07
2026-05-11T04:00:00+02:00,5,98.24,0.0982,9.82
2026-05-11T05:00:00+02:00,6,112.35,0.1123,11.23
2026-05-11T06:00:00+02:00,7,134.57,0.1346,13.46
2026-05-11T07:00:00+02:00,8,165.75,0.1658,16.57
2026-05-11T08:00:00+02:00,9,157.61,0.1576,15.76
2026-05-11T09:00:00+02:00,10,126.46,0.1265,12.65
2026-05-11T10:00:00+02:00,11,103.0,0.103,10.3
2026-05-11T11:00:00+02:00,12,88.85,0.0889,8.89
2026-05-11T12:00:00+02:00,13,81.53,0.0815,8.15
2026-05-11T13:00:00+02:00,14,75.97,0.076,7.6
2026-05-11T14:00:00+02:00,15,73.47,0.0735,7.35
2026-05-11T15:00:00+02:00,16,72.73,0.0727,7.27
2026-05-11T16:00:00+02:00,17,94.79,0.0948,9.48
2026-05-11T17:00:00+02:00,18,95.68,0.0957,9.57
2026-05-11T18:00:00+02:00,19,102.29,0.1023,10.23
2026-05-11T19:00:00+02:00,20,119.63,0.1196,11.96
2026-05-11T20:00:00+02:00,21,129.51,0.1295,12.95
2026-05-11T21:00:00+02:00,22,126.75,0.1268,12.68
2026-05-11T22:00:00+02:00,23,120.86,0.1209,12.09
2026-05-11T23:00:00+02:00,24,110.0,0.11,11.0
