datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-05T00:00:00+01:00,1,92.45,0.0925,9.25
2026-01-05T01:00:00+01:00,2,88.85,0.0888,8.88
2026-01-05T02:00:00+01:00,3,86.51,0.0865,8.65
2026-01-05T03:00:00+01:00,4,86.31,0.0863,8.63
2026-01-05T04:00:00+01:00,5,87.5,0.0875,8.75
2026-01-05T05:00:00+01:00,6,90.86,0.0909,9.09
2026-01-05T06:00:00+01:00,7,109.02,0.109,10.9
2026-01-05T07:00:00+01:00,8,129.31,0.1293,12.93
2026-01-05T08:00:00+01:00,9,151.18,0.1512,15.12
2026-01-05T09:00:00+01:00,10,152.15,0.1522,15.21
2026-01-05T10:00:00+01:00,11,143.02,0.143,14.3
2026-01-05T11:00:00+01:00,12,133.73,0.1337,13.37
2026-01-05T12:00:00+01:00,13,130.39,0.1304,13.04
2026-01-05T13:00:00+01:00,14,128.85,0.1288,12.88
2026-01-05T14:00:00+01:00,15,134.45,0.1344,13.44
2026-01-05T15:00:00+01:00,16,144.63,0.1446,14.46
2026-01-05T16:00:00+01:00,17,172.19,0.1722,17.22
2026-01-05T17:00:00+01:00,18,219.4,0.2194,21.94
2026-01-05T18:00:00+01:00,19,213.59,0.2136,21.36
2026-01-05T19:00:00+01:00,20,182.8,0.1828,18.28
2026-01-05T20:00:00+01:00,21,147.03,0.147,14.7
2026-01-05T21:00:00+01:00,22,129.1,0.1291,12.91
2026-01-05T22:00:00+01:00,23,123.85,0.1239,12.38
2026-01-05T23:00:00+01:00,24,111.3,0.1113,11.13
