datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-06-16T00:00:00+02:00,1,126.63,0.1266,12.66
2026-06-16T01:00:00+02:00,2,118.53,0.1185,11.85
2026-06-16T02:00:00+02:00,3,114.17,0.1142,11.42
2026-06-16T03:00:00+02:00,4,109.87,0.1099,10.99
2026-06-16T04:00:00+02:00,5,108.55,0.1086,10.86
2026-06-16T05:00:00+02:00,6,114.2,0.1142,11.42
2026-06-16T06:00:00+02:00,7,127.99,0.128,12.8
2026-06-16T07:00:00+02:00,8,131.69,0.1317,13.17
2026-06-16T08:00:00+02:00,9,139.87,0.1399,13.99
2026-06-16T09:00:00+02:00,10,139.7,0.1397,13.97
2026-06-16T10:00:00+02:00,11,130.79,0.1308,13.08
2026-06-16T11:00:00+02:00,12,125.53,0.1255,12.55
2026-06-16T12:00:00+02:00,13,87.27,0.0873,8.73
2026-06-16T13:00:00+02:00,14,76.85,0.0769,7.69
2026-06-16T14:00:00+02:00,15,70.56,0.0706,7.06
2026-06-16T15:00:00+02:00,16,91.78,0.0918,9.18
2026-06-16T16:00:00+02:00,17,97.36,0.0974,9.74
2026-06-16T17:00:00+02:00,18,105.69,0.1057,10.57
2026-06-16T18:00:00+02:00,19,124.81,0.1248,12.48
2026-06-16T19:00:00+02:00,20,147.63,0.1476,14.76
2026-06-16T20:00:00+02:00,21,173.94,0.1739,17.39
2026-06-16T21:00:00+02:00,22,182.07,0.1821,18.21
2026-06-16T22:00:00+02:00,23,164.23,0.1642,16.42
2026-06-16T23:00:00+02:00,24,143.47,0.1435,14.35
