datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-06-09T00:00:00+02:00,1,117.95,0.1179,11.79
2026-06-09T01:00:00+02:00,2,111.28,0.1113,11.13
2026-06-09T02:00:00+02:00,3,103.71,0.1037,10.37
2026-06-09T03:00:00+02:00,4,99.74,0.0997,9.97
2026-06-09T04:00:00+02:00,5,97.8,0.0978,9.78
2026-06-09T05:00:00+02:00,6,102.76,0.1028,10.28
2026-06-09T06:00:00+02:00,7,118.45,0.1184,11.85
2026-06-09T07:00:00+02:00,8,125.39,0.1254,12.54
2026-06-09T08:00:00+02:00,9,115.84,0.1158,11.58
2026-06-09T09:00:00+02:00,10,90.05,0.09,9.0
2026-06-09T10:00:00+02:00,11,60.7,0.0607,6.07
2026-06-09T11:00:00+02:00,12,44.48,0.0445,4.45
2026-06-09T12:00:00+02:00,13,18.82,0.0188,1.88
2026-06-09T13:00:00+02:00,14,4.39,0.0044,0.44
2026-06-09T14:00:00+02:00,15,2.27,0.0023,0.23
2026-06-09T15:00:00+02:00,16,4.17,0.0042,0.42
2026-06-09T16:00:00+02:00,17,28.04,0.028,2.8
2026-06-09T17:00:00+02:00,18,64.0,0.064,6.4
2026-06-09T18:00:00+02:00,19,100.5,0.1005,10.05
2026-06-09T19:00:00+02:00,20,119.59,0.1196,11.96
2026-06-09T20:00:00+02:00,21,143.41,0.1434,14.34
2026-06-09T21:00:00+02:00,22,149.57,0.1496,14.96
2026-06-09T22:00:00+02:00,23,143.0,0.143,14.3
2026-06-09T23:00:00+02:00,24,124.92,0.1249,12.49
