datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-31T00:00:00+02:00,1,131.93,0.1319,13.19
2026-05-31T01:00:00+02:00,2,124.88,0.1249,12.49
2026-05-31T02:00:00+02:00,3,118.86,0.1189,11.89
2026-05-31T03:00:00+02:00,4,115.01,0.115,11.5
2026-05-31T04:00:00+02:00,5,115.81,0.1158,11.58
2026-05-31T05:00:00+02:00,6,113.31,0.1133,11.33
2026-05-31T06:00:00+02:00,7,112.09,0.1121,11.21
2026-05-31T07:00:00+02:00,8,100.31,0.1003,10.03
2026-05-31T08:00:00+02:00,9,83.87,0.0839,8.39
2026-05-31T09:00:00+02:00,10,47.65,0.0476,4.76
2026-05-31T10:00:00+02:00,11,6.46,0.0065,0.65
2026-05-31T12:00:00+02:00,12,-0.01,-0.0,-0.0
2026-05-31T15:00:00+02:00,13,0.01,0.0,0.0
2026-05-31T16:00:00+02:00,14,37.45,0.0375,3.75
2026-05-31T17:00:00+02:00,15,78.9,0.0789,7.89
2026-05-31T18:00:00+02:00,16,112.68,0.1127,11.27
2026-05-31T19:00:00+02:00,17,128.39,0.1284,12.84
2026-05-31T20:00:00+02:00,18,135.72,0.1357,13.57
2026-05-31T21:00:00+02:00,19,147.98,0.148,14.8
2026-05-31T22:00:00+02:00,20,146.88,0.1469,14.69
2026-05-31T23:00:00+02:00,21,139.16,0.1392,13.92
