datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-04-07T00:00:00+02:00,1,107.0,0.107,10.7
2026-04-07T01:00:00+02:00,2,94.79,0.0948,9.48
2026-04-07T02:00:00+02:00,3,94.3,0.0943,9.43
2026-04-07T03:00:00+02:00,4,97.23,0.0972,9.72
2026-04-07T04:00:00+02:00,5,103.55,0.1035,10.35
2026-04-07T05:00:00+02:00,6,108.23,0.1082,10.82
2026-04-07T06:00:00+02:00,7,121.34,0.1213,12.13
2026-04-07T07:00:00+02:00,8,163.18,0.1632,16.32
2026-04-07T08:00:00+02:00,9,161.12,0.1611,16.11
2026-04-07T09:00:00+02:00,10,145.33,0.1453,14.53
2026-04-07T10:00:00+02:00,11,56.09,0.0561,5.61
2026-04-07T11:00:00+02:00,12,-0.01,-0.0,-0.0
2026-04-07T12:00:00+02:00,13,-3.01,-0.003,-0.3
2026-04-07T13:00:00+02:00,14,-10.96,-0.011,-1.1
2026-04-07T14:00:00+02:00,15,-10.95,-0.011,-1.1
2026-04-07T15:00:00+02:00,16,-3.92,-0.0039,-0.39
2026-04-07T16:00:00+02:00,17,3.0,0.003,0.3
2026-04-07T17:00:00+02:00,18,67.22,0.0672,6.72
2026-04-07T18:00:00+02:00,19,126.86,0.1269,12.69
2026-04-07T19:00:00+02:00,20,164.65,0.1647,16.47
2026-04-07T20:00:00+02:00,21,168.08,0.1681,16.81
2026-04-07T21:00:00+02:00,22,139.39,0.1394,13.94
2026-04-07T22:00:00+02:00,23,122.07,0.1221,12.21
2026-04-07T23:00:00+02:00,24,110.28,0.1103,11.03
