datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-06-27T00:00:00+02:00,1,132.55,0.1326,13.26
2026-06-27T01:00:00+02:00,2,124.65,0.1247,12.47
2026-06-27T02:00:00+02:00,3,118.12,0.1181,11.81
2026-06-27T03:00:00+02:00,4,115.83,0.1158,11.58
2026-06-27T04:00:00+02:00,5,115.33,0.1153,11.53
2026-06-27T05:00:00+02:00,6,114.0,0.114,11.4
2026-06-27T06:00:00+02:00,7,112.72,0.1127,11.27
2026-06-27T07:00:00+02:00,8,109.27,0.1093,10.93
2026-06-27T08:00:00+02:00,9,112.52,0.1125,11.25
2026-06-27T09:00:00+02:00,10,79.1,0.0791,7.91
2026-06-27T10:00:00+02:00,11,36.03,0.036,3.6
2026-06-27T11:00:00+02:00,12,35.09,0.0351,3.51
2026-06-27T12:00:00+02:00,13,27.72,0.0277,2.77
2026-06-27T13:00:00+02:00,14,0.04,0.0,0.0
2026-06-27T14:00:00+02:00,15,3.39,0.0034,0.34
2026-06-27T15:00:00+02:00,16,12.77,0.0128,1.28
2026-06-27T16:00:00+02:00,17,49.01,0.049,4.9
2026-06-27T17:00:00+02:00,18,97.43,0.0974,9.74
2026-06-27T18:00:00+02:00,19,123.79,0.1238,12.38
2026-06-27T19:00:00+02:00,20,171.82,0.1718,17.18
2026-06-27T20:00:00+02:00,21,244.0,0.244,24.4
2026-06-27T21:00:00+02:00,22,288.83,0.2888,28.88
2026-06-27T22:00:00+02:00,23,187.51,0.1875,18.75
2026-06-27T23:00:00+02:00,24,153.72,0.1537,15.37
