datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-09T00:00:00+01:00,1,92.82,0.0928,9.28
2026-02-09T01:00:00+01:00,2,90.98,0.091,9.1
2026-02-09T02:00:00+01:00,3,88.4,0.0884,8.84
2026-02-09T03:00:00+01:00,4,85.01,0.085,8.5
2026-02-09T04:00:00+01:00,5,85.02,0.085,8.5
2026-02-09T05:00:00+01:00,6,96.63,0.0966,9.66
2026-02-09T06:00:00+01:00,7,121.5,0.1215,12.15
2026-02-09T07:00:00+01:00,8,145.57,0.1456,14.56
2026-02-09T08:00:00+01:00,9,157.77,0.1578,15.78
2026-02-09T09:00:00+01:00,10,158.3,0.1583,15.83
2026-02-09T10:00:00+01:00,11,142.12,0.1421,14.21
2026-02-09T11:00:00+01:00,12,130.91,0.1309,13.09
2026-02-09T12:00:00+01:00,13,125.45,0.1254,12.54
2026-02-09T13:00:00+01:00,14,119.46,0.1195,11.95
2026-02-09T14:00:00+01:00,15,121.64,0.1216,12.16
2026-02-09T15:00:00+01:00,16,129.44,0.1294,12.94
2026-02-09T16:00:00+01:00,17,143.74,0.1437,14.37
2026-02-09T17:00:00+01:00,18,147.81,0.1478,14.78
2026-02-09T18:00:00+01:00,19,165.84,0.1658,16.58
2026-02-09T19:00:00+01:00,20,153.3,0.1533,15.33
2026-02-09T20:00:00+01:00,21,130.72,0.1307,13.07
2026-02-09T21:00:00+01:00,22,118.09,0.1181,11.81
2026-02-09T22:00:00+01:00,23,108.83,0.1088,10.88
2026-02-09T23:00:00+01:00,24,95.33,0.0953,9.53
