datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-07-08T00:00:00+02:00,1,130.9,0.1309,13.09
2026-07-08T01:00:00+02:00,2,119.56,0.1196,11.96
2026-07-08T02:00:00+02:00,3,115.04,0.115,11.5
2026-07-08T03:00:00+02:00,4,117.38,0.1174,11.74
2026-07-08T04:00:00+02:00,5,127.74,0.1277,12.77
2026-07-08T05:00:00+02:00,6,128.17,0.1282,12.82
2026-07-08T06:00:00+02:00,7,143.05,0.143,14.3
2026-07-08T07:00:00+02:00,8,136.77,0.1368,13.68
2026-07-08T08:00:00+02:00,9,142.81,0.1428,14.28
2026-07-08T09:00:00+02:00,10,133.97,0.134,13.4
2026-07-08T10:00:00+02:00,11,125.0,0.125,12.5
2026-07-08T11:00:00+02:00,12,119.31,0.1193,11.93
2026-07-08T12:00:00+02:00,13,97.77,0.0978,9.78
2026-07-08T13:00:00+02:00,14,95.84,0.0958,9.58
2026-07-08T14:00:00+02:00,15,105.33,0.1053,10.53
2026-07-08T15:00:00+02:00,16,96.0,0.096,9.6
2026-07-08T16:00:00+02:00,17,110.0,0.11,11.0
2026-07-08T17:00:00+02:00,18,95.69,0.0957,9.57
2026-07-08T18:00:00+02:00,19,109.79,0.1098,10.98
2026-07-08T19:00:00+02:00,20,136.87,0.1369,13.69
2026-07-08T20:00:00+02:00,21,158.53,0.1585,15.85
2026-07-08T21:00:00+02:00,22,164.93,0.1649,16.49
2026-07-08T22:00:00+02:00,23,159.24,0.1592,15.92
2026-07-08T23:00:00+02:00,24,145.44,0.1454,14.54
