datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-04-03T00:00:00+02:00,1,131.08,0.1311,13.11
2026-04-03T01:00:00+02:00,2,121.99,0.122,12.2
2026-04-03T02:00:00+02:00,3,118.46,0.1185,11.85
2026-04-03T03:00:00+02:00,4,114.99,0.115,11.5
2026-04-03T04:00:00+02:00,5,115.37,0.1154,11.54
2026-04-03T05:00:00+02:00,6,113.14,0.1131,11.31
2026-04-03T06:00:00+02:00,7,128.22,0.1282,12.82
2026-04-03T07:00:00+02:00,8,136.25,0.1363,13.63
2026-04-03T08:00:00+02:00,9,131.06,0.1311,13.11
2026-04-03T09:00:00+02:00,10,113.53,0.1135,11.35
2026-04-03T10:00:00+02:00,11,86.02,0.086,8.6
2026-04-03T11:00:00+02:00,12,53.18,0.0532,5.32
2026-04-03T12:00:00+02:00,13,27.3,0.0273,2.73
2026-04-03T13:00:00+02:00,14,10.38,0.0104,1.04
2026-04-03T14:00:00+02:00,15,2.41,0.0024,0.24
2026-04-03T15:00:00+02:00,16,4.36,0.0044,0.44
2026-04-03T16:00:00+02:00,17,20.55,0.0206,2.06
2026-04-03T17:00:00+02:00,18,60.24,0.0602,6.02
2026-04-03T18:00:00+02:00,19,88.11,0.0881,8.81
2026-04-03T19:00:00+02:00,20,103.01,0.103,10.3
2026-04-03T20:00:00+02:00,21,104.22,0.1042,10.42
2026-04-03T21:00:00+02:00,22,92.82,0.0928,9.28
2026-04-03T22:00:00+02:00,23,89.81,0.0898,8.98
2026-04-03T23:00:00+02:00,24,66.64,0.0666,6.66
