datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2025-12-30T00:00:00+01:00,1,78.11,0.0781,7.81
2025-12-30T01:00:00+01:00,2,73.7,0.0737,7.37
2025-12-30T02:00:00+01:00,3,72.57,0.0726,7.26
2025-12-30T03:00:00+01:00,4,69.87,0.0699,6.99
2025-12-30T04:00:00+01:00,5,69.29,0.0693,6.93
2025-12-30T05:00:00+01:00,6,72.65,0.0727,7.27
2025-12-30T06:00:00+01:00,7,80.41,0.0804,8.04
2025-12-30T07:00:00+01:00,8,88.24,0.0882,8.82
2025-12-30T08:00:00+01:00,9,94.88,0.0949,9.49
2025-12-30T09:00:00+01:00,10,94.39,0.0944,9.44
2025-12-30T10:00:00+01:00,11,85.82,0.0858,8.58
2025-12-30T11:00:00+01:00,12,79.38,0.0794,7.94
2025-12-30T12:00:00+01:00,13,76.16,0.0762,7.62
2025-12-30T13:00:00+01:00,14,75.7,0.0757,7.57
2025-12-30T14:00:00+01:00,15,84.44,0.0844,8.44
2025-12-30T15:00:00+01:00,16,94.86,0.0949,9.49
2025-12-30T16:00:00+01:00,17,102.92,0.1029,10.29
2025-12-30T17:00:00+01:00,18,107.59,0.1076,10.76
2025-12-30T18:00:00+01:00,19,107.95,0.1079,10.79
2025-12-30T19:00:00+01:00,20,105.7,0.1057,10.57
2025-12-30T20:00:00+01:00,21,100.32,0.1003,10.03
2025-12-30T21:00:00+01:00,22,92.71,0.0927,9.27
2025-12-30T22:00:00+01:00,23,92.09,0.0921,9.21
2025-12-30T23:00:00+01:00,24,85.81,0.0858,8.58
