datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-09-19T00:00:00+02:00,1,111.83,0.1118,11.18
2026-09-19T01:00:00+02:00,2,88.59,0.0886,8.86
2026-09-19T02:00:00+02:00,3,68.09,0.0681,6.81
2026-09-19T03:00:00+02:00,4,36.2,0.0362,3.62
2026-09-19T04:00:00+02:00,5,39.84,0.0398,3.98
2026-09-19T05:00:00+02:00,6,39.98,0.04,4.0
2026-09-19T06:00:00+02:00,7,48.61,0.0486,4.86
2026-09-19T07:00:00+02:00,8,48.61,0.0486,4.86
2026-09-19T08:00:00+02:00,9,33.95,0.0339,3.39
2026-09-19T09:00:00+02:00,10,10.32,0.0103,1.03
2026-09-19T10:00:00+02:00,11,0.05,0.0001,0.01
2026-09-19T11:00:00+02:00,12,-0.09,-0.0001,-0.01
2026-09-19T12:00:00+02:00,13,-0.46,-0.0005,-0.05
2026-09-19T13:00:00+02:00,14,-1.11,-0.0011,-0.11
2026-09-19T14:00:00+02:00,15,-1.13,-0.0011,-0.11
2026-09-19T15:00:00+02:00,16,-0.36,-0.0004,-0.04
2026-09-19T16:00:00+02:00,17,0.86,0.0009,0.09
2026-09-19T17:00:00+02:00,18,9.18,0.0092,0.92
2026-09-19T18:00:00+02:00,19,72.61,0.0726,7.26
2026-09-19T19:00:00+02:00,20,133.98,0.134,13.4
2026-09-19T20:00:00+02:00,21,122.66,0.1227,12.27
2026-09-19T21:00:00+02:00,22,102.78,0.1028,10.28
2026-09-19T22:00:00+02:00,23,97.68,0.0977,9.77
2026-09-19T23:00:00+02:00,24,92.13,0.0921,9.21
