datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-04-29T00:00:00+02:00,1,80.64,0.0806,8.06
2026-04-29T01:00:00+02:00,2,78.26,0.0783,7.83
2026-04-29T02:00:00+02:00,3,75.18,0.0752,7.52
2026-04-29T03:00:00+02:00,4,74.53,0.0745,7.45
2026-04-29T04:00:00+02:00,5,76.32,0.0763,7.63
2026-04-29T05:00:00+02:00,6,82.0,0.082,8.2
2026-04-29T06:00:00+02:00,7,87.22,0.0872,8.72
2026-04-29T07:00:00+02:00,8,99.92,0.0999,9.99
2026-04-29T08:00:00+02:00,9,88.52,0.0885,8.85
2026-04-29T09:00:00+02:00,10,49.66,0.0497,4.97
2026-04-29T10:00:00+02:00,11,0.96,0.001,0.1
2026-04-29T11:00:00+02:00,12,-8.22,-0.0082,-0.82
2026-04-29T12:00:00+02:00,13,-30.03,-0.03,-3.0
2026-04-29T13:00:00+02:00,14,-55.04,-0.055,-5.5
2026-04-29T14:00:00+02:00,15,-50.69,-0.0507,-5.07
2026-04-29T15:00:00+02:00,16,-32.4,-0.0324,-3.24
2026-04-29T16:00:00+02:00,17,-10.1,-0.0101,-1.01
2026-04-29T17:00:00+02:00,18,16.25,0.0162,1.62
2026-04-29T18:00:00+02:00,19,70.68,0.0707,7.07
2026-04-29T19:00:00+02:00,20,112.04,0.112,11.2
2026-04-29T20:00:00+02:00,21,134.04,0.134,13.4
2026-04-29T21:00:00+02:00,22,118.6,0.1186,11.86
2026-04-29T22:00:00+02:00,23,95.32,0.0953,9.53
2026-04-29T23:00:00+02:00,24,85.31,0.0853,8.53
