datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-10T00:00:00+01:00,1,88.27,0.0883,8.83
2026-02-10T01:00:00+01:00,2,86.74,0.0867,8.67
2026-02-10T02:00:00+01:00,3,85.89,0.0859,8.59
2026-02-10T03:00:00+01:00,4,82.5,0.0825,8.25
2026-02-10T04:00:00+01:00,5,82.3,0.0823,8.23
2026-02-10T05:00:00+01:00,6,92.26,0.0923,9.23
2026-02-10T06:00:00+01:00,7,107.68,0.1077,10.77
2026-02-10T07:00:00+01:00,8,124.18,0.1242,12.42
2026-02-10T08:00:00+01:00,9,133.81,0.1338,13.38
2026-02-10T09:00:00+01:00,10,126.55,0.1265,12.65
2026-02-10T10:00:00+01:00,11,118.53,0.1185,11.85
2026-02-10T11:00:00+01:00,12,109.82,0.1098,10.98
2026-02-10T12:00:00+01:00,13,100.9,0.1009,10.09
2026-02-10T13:00:00+01:00,14,96.93,0.0969,9.69
2026-02-10T14:00:00+01:00,15,103.19,0.1032,10.32
2026-02-10T15:00:00+01:00,16,112.55,0.1126,11.26
2026-02-10T16:00:00+01:00,17,110.5,0.1105,11.05
2026-02-10T17:00:00+01:00,18,119.26,0.1193,11.93
2026-02-10T18:00:00+01:00,19,121.8,0.1218,12.18
2026-02-10T19:00:00+01:00,20,112.48,0.1125,11.25
2026-02-10T20:00:00+01:00,21,96.69,0.0967,9.67
2026-02-10T21:00:00+01:00,22,86.44,0.0864,8.64
2026-02-10T22:00:00+01:00,23,86.96,0.087,8.7
2026-02-10T23:00:00+01:00,24,80.49,0.0805,8.05
