datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-07-10T00:00:00+02:00,1,159.55,0.1596,15.96
2026-07-10T01:00:00+02:00,2,145.14,0.1451,14.51
2026-07-10T02:00:00+02:00,3,142.63,0.1426,14.26
2026-07-10T03:00:00+02:00,4,139.23,0.1392,13.92
2026-07-10T04:00:00+02:00,5,137.3,0.1373,13.73
2026-07-10T05:00:00+02:00,6,143.43,0.1434,14.34
2026-07-10T06:00:00+02:00,7,153.52,0.1535,15.35
2026-07-10T07:00:00+02:00,8,150.19,0.1502,15.02
2026-07-10T08:00:00+02:00,9,136.23,0.1362,13.62
2026-07-10T09:00:00+02:00,10,124.98,0.125,12.5
2026-07-10T10:00:00+02:00,11,106.08,0.1061,10.61
2026-07-10T11:00:00+02:00,12,80.61,0.0806,8.06
2026-07-10T12:00:00+02:00,13,58.62,0.0586,5.86
2026-07-10T13:00:00+02:00,14,37.36,0.0374,3.74
2026-07-10T14:00:00+02:00,15,40.95,0.041,4.09
2026-07-10T15:00:00+02:00,16,62.1,0.0621,6.21
2026-07-10T16:00:00+02:00,17,88.72,0.0887,8.87
2026-07-10T17:00:00+02:00,18,114.53,0.1145,11.45
2026-07-10T18:00:00+02:00,19,128.87,0.1289,12.89
2026-07-10T19:00:00+02:00,20,155.09,0.1551,15.51
2026-07-10T20:00:00+02:00,21,165.08,0.1651,16.51
2026-07-10T21:00:00+02:00,22,170.81,0.1708,17.08
2026-07-10T22:00:00+02:00,23,168.0,0.168,16.8
2026-07-10T23:00:00+02:00,24,154.46,0.1545,15.45
