datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-04-01T00:00:00+02:00,1,142.25,0.1422,14.22
2026-04-01T01:00:00+02:00,2,129.03,0.129,12.9
2026-04-01T02:00:00+02:00,3,122.27,0.1223,12.23
2026-04-01T03:00:00+02:00,4,129.43,0.1294,12.94
2026-04-01T04:00:00+02:00,5,133.12,0.1331,13.31
2026-04-01T05:00:00+02:00,6,137.7,0.1377,13.77
2026-04-01T06:00:00+02:00,7,166.03,0.166,16.6
2026-04-01T07:00:00+02:00,8,199.12,0.1991,19.91
2026-04-01T08:00:00+02:00,9,199.98,0.2,20.0
2026-04-01T09:00:00+02:00,10,171.54,0.1715,17.15
2026-04-01T10:00:00+02:00,11,141.27,0.1413,14.13
2026-04-01T11:00:00+02:00,12,130.25,0.1303,13.03
2026-04-01T12:00:00+02:00,13,117.05,0.117,11.7
2026-04-01T13:00:00+02:00,14,99.15,0.0992,9.92
2026-04-01T14:00:00+02:00,15,91.69,0.0917,9.17
2026-04-01T15:00:00+02:00,16,97.18,0.0972,9.72
2026-04-01T16:00:00+02:00,17,106.75,0.1067,10.67
2026-04-01T17:00:00+02:00,18,130.35,0.1303,13.03
2026-04-01T18:00:00+02:00,19,150.28,0.1503,15.03
2026-04-01T19:00:00+02:00,20,181.37,0.1814,18.14
2026-04-01T20:00:00+02:00,21,175.01,0.175,17.5
2026-04-01T21:00:00+02:00,22,165.65,0.1656,16.56
2026-04-01T22:00:00+02:00,23,151.21,0.1512,15.12
2026-04-01T23:00:00+02:00,24,132.06,0.1321,13.21
