datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-06T00:00:00+01:00,1,104.69,0.1047,10.47
2026-01-06T01:00:00+01:00,2,104.6,0.1046,10.46
2026-01-06T02:00:00+01:00,3,101.55,0.1015,10.15
2026-01-06T03:00:00+01:00,4,100.09,0.1001,10.01
2026-01-06T04:00:00+01:00,5,102.45,0.1025,10.25
2026-01-06T05:00:00+01:00,6,107.0,0.107,10.7
2026-01-06T06:00:00+01:00,7,121.29,0.1213,12.13
2026-01-06T07:00:00+01:00,8,138.5,0.1385,13.85
2026-01-06T08:00:00+01:00,9,164.19,0.1642,16.42
2026-01-06T09:00:00+01:00,10,168.82,0.1688,16.88
2026-01-06T10:00:00+01:00,11,154.84,0.1548,15.48
2026-01-06T11:00:00+01:00,12,147.27,0.1473,14.73
2026-01-06T12:00:00+01:00,13,134.06,0.1341,13.41
2026-01-06T13:00:00+01:00,14,127.16,0.1272,12.72
2026-01-06T14:00:00+01:00,15,126.86,0.1269,12.69
2026-01-06T15:00:00+01:00,16,131.62,0.1316,13.16
2026-01-06T16:00:00+01:00,17,144.99,0.145,14.5
2026-01-06T17:00:00+01:00,18,152.99,0.153,15.3
2026-01-06T18:00:00+01:00,19,148.27,0.1483,14.83
2026-01-06T19:00:00+01:00,20,139.12,0.1391,13.91
2026-01-06T20:00:00+01:00,21,121.62,0.1216,12.16
2026-01-06T21:00:00+01:00,22,115.17,0.1152,11.52
2026-01-06T22:00:00+01:00,23,110.01,0.11,11.0
2026-01-06T23:00:00+01:00,24,101.76,0.1018,10.18
