datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-07-06T00:00:00+02:00,1,146.65,0.1466,14.66
2026-07-06T01:00:00+02:00,2,127.8,0.1278,12.78
2026-07-06T02:00:00+02:00,3,117.6,0.1176,11.76
2026-07-06T03:00:00+02:00,4,112.0,0.112,11.2
2026-07-06T04:00:00+02:00,5,111.81,0.1118,11.18
2026-07-06T05:00:00+02:00,6,119.49,0.1195,11.95
2026-07-06T06:00:00+02:00,7,134.14,0.1341,13.41
2026-07-06T07:00:00+02:00,8,165.62,0.1656,16.56
2026-07-06T08:00:00+02:00,9,161.56,0.1616,16.16
2026-07-06T09:00:00+02:00,10,138.19,0.1382,13.82
2026-07-06T10:00:00+02:00,11,130.98,0.131,13.1
2026-07-06T11:00:00+02:00,12,92.49,0.0925,9.25
2026-07-06T12:00:00+02:00,13,44.55,0.0445,4.46
2026-07-06T13:00:00+02:00,14,20.94,0.0209,2.09
2026-07-06T14:00:00+02:00,15,10.92,0.0109,1.09
2026-07-06T15:00:00+02:00,16,8.68,0.0087,0.87
2026-07-06T16:00:00+02:00,17,43.82,0.0438,4.38
2026-07-06T17:00:00+02:00,18,88.03,0.088,8.8
2026-07-06T18:00:00+02:00,19,117.99,0.118,11.8
2026-07-06T19:00:00+02:00,20,122.64,0.1226,12.26
2026-07-06T20:00:00+02:00,21,140.25,0.1402,14.02
2026-07-06T21:00:00+02:00,22,154.25,0.1543,15.43
2026-07-06T22:00:00+02:00,23,150.94,0.1509,15.09
2026-07-06T23:00:00+02:00,24,140.02,0.14,14.0
