datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-04-11T00:00:00+02:00,1,95.05,0.0951,9.51
2026-04-11T01:00:00+02:00,2,104.75,0.1048,10.48
2026-04-11T02:00:00+02:00,3,93.26,0.0933,9.33
2026-04-11T03:00:00+02:00,4,87.06,0.0871,8.71
2026-04-11T04:00:00+02:00,5,87.37,0.0874,8.74
2026-04-11T05:00:00+02:00,6,84.96,0.085,8.5
2026-04-11T06:00:00+02:00,7,84.35,0.0843,8.43
2026-04-11T07:00:00+02:00,8,74.4,0.0744,7.44
2026-04-11T08:00:00+02:00,9,57.84,0.0578,5.78
2026-04-11T09:00:00+02:00,10,19.9,0.0199,1.99
2026-04-11T10:00:00+02:00,11,-0.05,-0.0001,-0.01
2026-04-11T11:00:00+02:00,12,-2.62,-0.0026,-0.26
2026-04-11T12:00:00+02:00,13,-2.63,-0.0026,-0.26
2026-04-11T13:00:00+02:00,14,-13.19,-0.0132,-1.32
2026-04-11T14:00:00+02:00,15,-9.03,-0.009,-0.9
2026-04-11T15:00:00+02:00,16,-5.34,-0.0053,-0.53
2026-04-11T16:00:00+02:00,17,-3.76,-0.0038,-0.38
2026-04-11T17:00:00+02:00,18,6.89,0.0069,0.69
2026-04-11T18:00:00+02:00,19,47.52,0.0475,4.75
2026-04-11T19:00:00+02:00,20,69.66,0.0697,6.97
2026-04-11T20:00:00+02:00,21,76.94,0.0769,7.69
2026-04-11T21:00:00+02:00,22,72.01,0.072,7.2
2026-04-11T22:00:00+02:00,23,74.61,0.0746,7.46
2026-04-11T23:00:00+02:00,24,65.61,0.0656,6.56
