datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-08T00:00:00+01:00,1,98.62,0.0986,9.86
2026-02-08T01:00:00+01:00,2,95.61,0.0956,9.56
2026-02-08T02:00:00+01:00,3,91.1,0.0911,9.11
2026-02-08T03:00:00+01:00,4,87.88,0.0879,8.79
2026-02-08T04:00:00+01:00,5,85.93,0.0859,8.59
2026-02-08T05:00:00+01:00,6,86.93,0.0869,8.69
2026-02-08T06:00:00+01:00,7,85.57,0.0856,8.56
2026-02-08T07:00:00+01:00,8,91.27,0.0913,9.13
2026-02-08T08:00:00+01:00,9,96.64,0.0966,9.66
2026-02-08T09:00:00+01:00,10,95.3,0.0953,9.53
2026-02-08T10:00:00+01:00,11,90.42,0.0904,9.04
2026-02-08T11:00:00+01:00,12,85.9,0.0859,8.59
2026-02-08T12:00:00+01:00,13,84.44,0.0844,8.44
2026-02-08T13:00:00+01:00,14,83.05,0.0831,8.31
2026-02-08T14:00:00+01:00,15,83.69,0.0837,8.37
2026-02-08T15:00:00+01:00,16,92.86,0.0929,9.29
2026-02-08T16:00:00+01:00,17,98.66,0.0987,9.87
2026-02-08T17:00:00+01:00,18,116.52,0.1165,11.65
2026-02-08T18:00:00+01:00,19,128.6,0.1286,12.86
2026-02-08T19:00:00+01:00,20,126.91,0.1269,12.69
2026-02-08T20:00:00+01:00,21,111.67,0.1117,11.17
2026-02-08T21:00:00+01:00,22,102.85,0.1029,10.29
2026-02-08T22:00:00+01:00,23,102.41,0.1024,10.24
2026-02-08T23:00:00+01:00,24,99.0,0.099,9.9
