datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-31T00:00:00+02:00,1,110.16,0.1102,11.02
2026-03-31T01:00:00+02:00,2,103.43,0.1034,10.34
2026-03-31T02:00:00+02:00,3,100.53,0.1005,10.05
2026-03-31T03:00:00+02:00,4,97.88,0.0979,9.79
2026-03-31T04:00:00+02:00,5,98.55,0.0985,9.85
2026-03-31T05:00:00+02:00,6,106.19,0.1062,10.62
2026-03-31T06:00:00+02:00,7,139.18,0.1392,13.92
2026-03-31T07:00:00+02:00,8,153.43,0.1534,15.34
2026-03-31T08:00:00+02:00,9,164.99,0.165,16.5
2026-03-31T09:00:00+02:00,10,138.89,0.1389,13.89
2026-03-31T10:00:00+02:00,11,108.3,0.1083,10.83
2026-03-31T11:00:00+02:00,12,90.05,0.09,9.0
2026-03-31T12:00:00+02:00,13,82.24,0.0822,8.22
2026-03-31T13:00:00+02:00,14,60.0,0.06,6.0
2026-03-31T14:00:00+02:00,15,57.63,0.0576,5.76
2026-03-31T15:00:00+02:00,16,70.0,0.07,7.0
2026-03-31T16:00:00+02:00,17,84.73,0.0847,8.47
2026-03-31T17:00:00+02:00,18,111.45,0.1115,11.15
2026-03-31T18:00:00+02:00,19,149.38,0.1494,14.94
2026-03-31T19:00:00+02:00,20,173.67,0.1737,17.37
2026-03-31T20:00:00+02:00,21,174.21,0.1742,17.42
2026-03-31T21:00:00+02:00,22,158.71,0.1587,15.87
2026-03-31T22:00:00+02:00,23,156.82,0.1568,15.68
2026-03-31T23:00:00+02:00,24,145.12,0.1451,14.51
