datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-14T00:00:00+01:00,1,117.88,0.1179,11.79
2026-03-14T01:00:00+01:00,2,115.02,0.115,11.5
2026-03-14T02:00:00+01:00,3,108.1,0.1081,10.81
2026-03-14T03:00:00+01:00,4,99.01,0.099,9.9
2026-03-14T04:00:00+01:00,5,101.23,0.1012,10.12
2026-03-14T05:00:00+01:00,6,108.36,0.1084,10.84
2026-03-14T06:00:00+01:00,7,111.04,0.111,11.1
2026-03-14T07:00:00+01:00,8,118.91,0.1189,11.89
2026-03-14T08:00:00+01:00,9,135.12,0.1351,13.51
2026-03-14T09:00:00+01:00,10,123.17,0.1232,12.32
2026-03-14T10:00:00+01:00,11,111.22,0.1112,11.12
2026-03-14T11:00:00+01:00,12,100.94,0.1009,10.09
2026-03-14T12:00:00+01:00,13,105.25,0.1052,10.53
2026-03-14T13:00:00+01:00,14,97.41,0.0974,9.74
2026-03-14T14:00:00+01:00,15,100.41,0.1004,10.04
2026-03-14T15:00:00+01:00,16,102.71,0.1027,10.27
2026-03-14T16:00:00+01:00,17,112.69,0.1127,11.27
2026-03-14T17:00:00+01:00,18,130.5,0.1305,13.05
2026-03-14T18:00:00+01:00,19,161.1,0.1611,16.11
2026-03-14T19:00:00+01:00,20,169.83,0.1698,16.98
2026-03-14T20:00:00+01:00,21,150.26,0.1503,15.03
2026-03-14T21:00:00+01:00,22,137.45,0.1375,13.75
2026-03-14T22:00:00+01:00,23,135.24,0.1352,13.52
2026-03-14T23:00:00+01:00,24,128.04,0.128,12.8
