datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-03T00:00:00+02:00,1,119.31,0.1193,11.93
2026-05-03T01:00:00+02:00,2,115.61,0.1156,11.56
2026-05-03T02:00:00+02:00,3,115.37,0.1154,11.54
2026-05-03T03:00:00+02:00,4,111.34,0.1113,11.13
2026-05-03T04:00:00+02:00,5,107.82,0.1078,10.78
2026-05-03T05:00:00+02:00,6,110.87,0.1109,11.09
2026-05-03T06:00:00+02:00,7,105.06,0.1051,10.51
2026-05-03T07:00:00+02:00,8,98.84,0.0988,9.88
2026-05-03T08:00:00+02:00,9,106.26,0.1063,10.63
2026-05-03T09:00:00+02:00,10,57.04,0.057,5.7
2026-05-03T10:00:00+02:00,11,10.36,0.0104,1.04
2026-05-03T11:00:00+02:00,12,9.15,0.0091,0.91
2026-05-03T12:00:00+02:00,13,3.79,0.0038,0.38
2026-05-03T13:00:00+02:00,14,6.99,0.007,0.7
2026-05-03T14:00:00+02:00,15,5.68,0.0057,0.57
2026-05-03T15:00:00+02:00,16,16.87,0.0169,1.69
2026-05-03T16:00:00+02:00,17,40.45,0.0404,4.04
2026-05-03T17:00:00+02:00,18,129.42,0.1294,12.94
2026-05-03T18:00:00+02:00,19,113.05,0.113,11.3
2026-05-03T19:00:00+02:00,20,135.25,0.1353,13.53
2026-05-03T20:00:00+02:00,21,146.18,0.1462,14.62
2026-05-03T21:00:00+02:00,22,137.7,0.1377,13.77
2026-05-03T22:00:00+02:00,23,130.62,0.1306,13.06
2026-05-03T23:00:00+02:00,24,118.09,0.1181,11.81
