datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-23T00:00:00+01:00,1,96.98,0.097,9.7
2026-01-23T01:00:00+01:00,2,97.75,0.0978,9.78
2026-01-23T02:00:00+01:00,3,95.01,0.095,9.5
2026-01-23T03:00:00+01:00,4,89.73,0.0897,8.97
2026-01-23T04:00:00+01:00,5,88.55,0.0886,8.86
2026-01-23T05:00:00+01:00,6,95.29,0.0953,9.53
2026-01-23T06:00:00+01:00,7,108.03,0.108,10.8
2026-01-23T07:00:00+01:00,8,134.54,0.1345,13.45
2026-01-23T08:00:00+01:00,9,145.91,0.1459,14.59
2026-01-23T09:00:00+01:00,10,141.42,0.1414,14.14
2026-01-23T10:00:00+01:00,11,118.28,0.1183,11.83
2026-01-23T11:00:00+01:00,12,105.18,0.1052,10.52
2026-01-23T12:00:00+01:00,13,102.5,0.1025,10.25
2026-01-23T13:00:00+01:00,14,98.67,0.0987,9.87
2026-01-23T14:00:00+01:00,15,98.41,0.0984,9.84
2026-01-23T15:00:00+01:00,16,107.84,0.1078,10.78
2026-01-23T16:00:00+01:00,17,120.04,0.12,12.0
2026-01-23T17:00:00+01:00,18,133.03,0.133,13.3
2026-01-23T18:00:00+01:00,19,127.73,0.1277,12.77
2026-01-23T19:00:00+01:00,20,117.37,0.1174,11.74
2026-01-23T20:00:00+01:00,21,108.15,0.1082,10.82
2026-01-23T21:00:00+01:00,22,104.39,0.1044,10.44
2026-01-23T22:00:00+01:00,23,104.97,0.105,10.5
2026-01-23T23:00:00+01:00,24,97.04,0.097,9.7
