datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-08T00:00:00+02:00,1,154.23,0.1542,15.42
2026-08-08T01:00:00+02:00,2,147.07,0.1471,14.71
2026-08-08T02:00:00+02:00,3,142.02,0.142,14.2
2026-08-08T03:00:00+02:00,4,138.73,0.1387,13.87
2026-08-08T04:00:00+02:00,5,136.52,0.1365,13.65
2026-08-08T05:00:00+02:00,6,141.41,0.1414,14.14
2026-08-08T06:00:00+02:00,7,145.55,0.1456,14.56
2026-08-08T07:00:00+02:00,8,137.7,0.1377,13.77
2026-08-08T08:00:00+02:00,9,115.03,0.115,11.5
2026-08-08T09:00:00+02:00,10,62.54,0.0625,6.25
2026-08-08T10:00:00+02:00,11,3.9,0.0039,0.39
2026-08-08T11:00:00+02:00,12,-0.48,-0.0005,-0.05
2026-08-08T12:00:00+02:00,13,-4.24,-0.0042,-0.42
2026-08-08T13:00:00+02:00,14,-8.13,-0.0081,-0.81
2026-08-08T14:00:00+02:00,15,-7.65,-0.0076,-0.76
2026-08-08T15:00:00+02:00,16,-1.45,-0.0014,-0.14
2026-08-08T16:00:00+02:00,17,-0.0,-0.0,-0.0
2026-08-08T17:00:00+02:00,18,65.29,0.0653,6.53
2026-08-08T18:00:00+02:00,19,135.42,0.1354,13.54
2026-08-08T19:00:00+02:00,20,166.12,0.1661,16.61
2026-08-08T20:00:00+02:00,21,181.87,0.1819,18.19
2026-08-08T21:00:00+02:00,22,179.23,0.1792,17.92
2026-08-08T22:00:00+02:00,23,170.85,0.1709,17.09
2026-08-08T23:00:00+02:00,24,154.42,0.1544,15.44
