datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-05T00:00:00+01:00,1,110.58,0.1106,11.06
2026-03-05T01:00:00+01:00,2,104.02,0.104,10.4
2026-03-05T02:00:00+01:00,3,103.19,0.1032,10.32
2026-03-05T03:00:00+01:00,4,100.1,0.1001,10.01
2026-03-05T04:00:00+01:00,5,102.59,0.1026,10.26
2026-03-05T05:00:00+01:00,6,115.75,0.1158,11.58
2026-03-05T06:00:00+01:00,7,142.45,0.1424,14.24
2026-03-05T07:00:00+01:00,8,156.35,0.1564,15.64
2026-03-05T08:00:00+01:00,9,139.43,0.1394,13.94
2026-03-05T09:00:00+01:00,10,97.25,0.0972,9.72
2026-03-05T10:00:00+01:00,11,65.06,0.0651,6.51
2026-03-05T11:00:00+01:00,12,25.56,0.0256,2.56
2026-03-05T12:00:00+01:00,13,3.66,0.0037,0.37
2026-03-05T13:00:00+01:00,14,2.9,0.0029,0.29
2026-03-05T14:00:00+01:00,15,37.31,0.0373,3.73
2026-03-05T15:00:00+01:00,16,79.09,0.0791,7.91
2026-03-05T16:00:00+01:00,17,122.2,0.1222,12.22
2026-03-05T17:00:00+01:00,18,164.8,0.1648,16.48
2026-03-05T18:00:00+01:00,19,184.08,0.1841,18.41
2026-03-05T19:00:00+01:00,20,166.73,0.1667,16.67
2026-03-05T20:00:00+01:00,21,134.57,0.1346,13.46
2026-03-05T21:00:00+01:00,22,123.28,0.1233,12.33
2026-03-05T22:00:00+01:00,23,121.25,0.1212,12.12
2026-03-05T23:00:00+01:00,24,112.94,0.1129,11.29
