datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-11T00:00:00+01:00,1,79.15,0.0791,7.91
2026-02-11T01:00:00+01:00,2,79.15,0.0792,7.92
2026-02-11T02:00:00+01:00,3,76.69,0.0767,7.67
2026-02-11T03:00:00+01:00,4,72.08,0.0721,7.21
2026-02-11T04:00:00+01:00,5,72.32,0.0723,7.23
2026-02-11T05:00:00+01:00,6,75.97,0.076,7.6
2026-02-11T06:00:00+01:00,7,86.81,0.0868,8.68
2026-02-11T07:00:00+01:00,8,101.17,0.1012,10.12
2026-02-11T08:00:00+01:00,9,109.12,0.1091,10.91
2026-02-11T09:00:00+01:00,10,113.2,0.1132,11.32
2026-02-11T10:00:00+01:00,11,103.02,0.103,10.3
2026-02-11T11:00:00+01:00,12,95.5,0.0955,9.55
2026-02-11T12:00:00+01:00,13,87.92,0.0879,8.79
2026-02-11T13:00:00+01:00,14,88.85,0.0888,8.88
2026-02-11T14:00:00+01:00,15,88.83,0.0888,8.88
2026-02-11T15:00:00+01:00,16,91.39,0.0914,9.14
2026-02-11T16:00:00+01:00,17,97.74,0.0977,9.77
2026-02-11T17:00:00+01:00,18,101.54,0.1015,10.15
2026-02-11T18:00:00+01:00,19,106.21,0.1062,10.62
2026-02-11T19:00:00+01:00,20,98.85,0.0989,9.89
2026-02-11T20:00:00+01:00,21,87.71,0.0877,8.77
2026-02-11T21:00:00+01:00,22,81.8,0.0818,8.18
2026-02-11T22:00:00+01:00,23,80.65,0.0807,8.07
2026-02-11T23:00:00+01:00,24,78.28,0.0783,7.83
