datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-01T00:00:00+02:00,1,167.22,0.1672,16.72
2026-08-01T01:00:00+02:00,2,159.91,0.1599,15.99
2026-08-01T02:00:00+02:00,3,153.96,0.154,15.4
2026-08-01T03:00:00+02:00,4,151.32,0.1513,15.13
2026-08-01T04:00:00+02:00,5,149.92,0.1499,14.99
2026-08-01T05:00:00+02:00,6,152.55,0.1525,15.25
2026-08-01T06:00:00+02:00,7,152.8,0.1528,15.28
2026-08-01T07:00:00+02:00,8,146.42,0.1464,14.64
2026-08-01T08:00:00+02:00,9,140.08,0.1401,14.01
2026-08-01T09:00:00+02:00,10,117.05,0.117,11.7
2026-08-01T10:00:00+02:00,11,78.78,0.0788,7.88
2026-08-01T11:00:00+02:00,12,40.6,0.0406,4.06
2026-08-01T12:00:00+02:00,13,12.04,0.012,1.2
2026-08-01T13:00:00+02:00,14,0.66,0.0007,0.07
2026-08-01T14:00:00+02:00,15,0.18,0.0002,0.02
2026-08-01T15:00:00+02:00,16,2.54,0.0025,0.25
2026-08-01T16:00:00+02:00,17,33.01,0.033,3.3
2026-08-01T17:00:00+02:00,18,87.16,0.0872,8.72
2026-08-01T18:00:00+02:00,19,135.95,0.136,13.6
2026-08-01T19:00:00+02:00,20,164.61,0.1646,16.46
2026-08-01T20:00:00+02:00,21,181.45,0.1814,18.14
2026-08-01T21:00:00+02:00,22,181.0,0.181,18.1
2026-08-01T22:00:00+02:00,23,178.55,0.1785,17.85
2026-08-01T23:00:00+02:00,24,170.0,0.17,17.0
