datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2025-12-25T00:00:00+01:00,1,54.02,0.054,5.4
2025-12-25T01:00:00+01:00,2,48.5,0.0485,4.85
2025-12-25T02:00:00+01:00,3,47.22,0.0472,4.72
2025-12-25T03:00:00+01:00,4,43.66,0.0437,4.37
2025-12-25T04:00:00+01:00,5,41.61,0.0416,4.16
2025-12-25T05:00:00+01:00,6,41.72,0.0417,4.17
2025-12-25T06:00:00+01:00,7,41.35,0.0414,4.14
2025-12-25T07:00:00+01:00,8,47.75,0.0478,4.78
2025-12-25T08:00:00+01:00,9,57.1,0.0571,5.71
2025-12-25T09:00:00+01:00,10,57.85,0.0579,5.79
2025-12-25T10:00:00+01:00,11,46.9,0.0469,4.69
2025-12-25T11:00:00+01:00,12,41.59,0.0416,4.16
2025-12-25T12:00:00+01:00,13,43.14,0.0431,4.31
2025-12-25T13:00:00+01:00,14,42.33,0.0423,4.23
2025-12-25T14:00:00+01:00,15,55.31,0.0553,5.53
2025-12-25T15:00:00+01:00,16,74.84,0.0748,7.48
2025-12-25T16:00:00+01:00,17,84.67,0.0847,8.47
2025-12-25T17:00:00+01:00,18,93.26,0.0933,9.33
2025-12-25T18:00:00+01:00,19,94.61,0.0946,9.46
2025-12-25T19:00:00+01:00,20,92.93,0.0929,9.29
2025-12-25T20:00:00+01:00,21,91.76,0.0918,9.18
2025-12-25T21:00:00+01:00,22,91.79,0.0918,9.18
2025-12-25T22:00:00+01:00,23,94.67,0.0947,9.47
2025-12-25T23:00:00+01:00,24,91.0,0.091,9.1
