datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-09-22T00:00:00+02:00,1,182.12,0.1821,18.21
2026-09-22T01:00:00+02:00,2,176.61,0.1766,17.66
2026-09-22T02:00:00+02:00,3,174.18,0.1742,17.42
2026-09-22T03:00:00+02:00,4,172.11,0.1721,17.21
2026-09-22T04:00:00+02:00,5,176.09,0.1761,17.61
2026-09-22T05:00:00+02:00,6,189.39,0.1894,18.94
2026-09-22T06:00:00+02:00,7,226.47,0.2265,22.65
2026-09-22T07:00:00+02:00,8,264.79,0.2648,26.48
2026-09-22T08:00:00+02:00,9,249.02,0.249,24.9
2026-09-22T09:00:00+02:00,10,202.72,0.2027,20.27
2026-09-22T10:00:00+02:00,11,182.0,0.182,18.2
2026-09-22T11:00:00+02:00,12,157.46,0.1575,15.75
2026-09-22T12:00:00+02:00,13,119.69,0.1197,11.97
2026-09-22T13:00:00+02:00,14,106.11,0.1061,10.61
2026-09-22T14:00:00+02:00,15,119.25,0.1193,11.93
2026-09-22T15:00:00+02:00,16,135.64,0.1356,13.56
2026-09-22T16:00:00+02:00,17,154.97,0.155,15.5
2026-09-22T17:00:00+02:00,18,201.81,0.2018,20.18
2026-09-22T18:00:00+02:00,19,315.59,0.3156,31.56
2026-09-22T19:00:00+02:00,20,462.0,0.462,46.2
2026-09-22T20:00:00+02:00,21,370.48,0.3705,37.05
2026-09-22T21:00:00+02:00,22,274.0,0.274,27.4
2026-09-22T22:00:00+02:00,23,243.03,0.243,24.3
2026-09-22T23:00:00+02:00,24,212.86,0.2129,21.29
