datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-16T00:00:00+01:00,1,65.75,0.0658,6.58
2026-02-16T01:00:00+01:00,2,60.17,0.0602,6.02
2026-02-16T02:00:00+01:00,3,59.88,0.0599,5.99
2026-02-16T03:00:00+01:00,4,56.5,0.0565,5.65
2026-02-16T04:00:00+01:00,5,55.63,0.0556,5.56
2026-02-16T05:00:00+01:00,6,57.33,0.0573,5.73
2026-02-16T06:00:00+01:00,7,68.09,0.0681,6.81
2026-02-16T07:00:00+01:00,8,78.85,0.0789,7.89
2026-02-16T08:00:00+01:00,9,87.48,0.0875,8.75
2026-02-16T09:00:00+01:00,10,93.19,0.0932,9.32
2026-02-16T10:00:00+01:00,11,85.72,0.0857,8.57
2026-02-16T11:00:00+01:00,12,77.09,0.0771,7.71
2026-02-16T12:00:00+01:00,13,70.96,0.071,7.1
2026-02-16T13:00:00+01:00,14,71.73,0.0717,7.17
2026-02-16T14:00:00+01:00,15,73.07,0.0731,7.31
2026-02-16T15:00:00+01:00,16,79.28,0.0793,7.93
2026-02-16T16:00:00+01:00,17,87.11,0.0871,8.71
2026-02-16T17:00:00+01:00,18,100.61,0.1006,10.06
2026-02-16T18:00:00+01:00,19,104.57,0.1046,10.46
2026-02-16T19:00:00+01:00,20,109.28,0.1093,10.93
2026-02-16T20:00:00+01:00,21,93.28,0.0933,9.33
2026-02-16T21:00:00+01:00,22,81.82,0.0818,8.18
2026-02-16T22:00:00+01:00,23,79.44,0.0794,7.94
2026-02-16T23:00:00+01:00,24,71.71,0.0717,7.17
