datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-04-19T00:00:00+02:00,1,118.57,0.1186,11.86
2026-04-19T01:00:00+02:00,2,101.8,0.1018,10.18
2026-04-19T02:00:00+02:00,3,114.4,0.1144,11.44
2026-04-19T03:00:00+02:00,4,105.23,0.1052,10.52
2026-04-19T04:00:00+02:00,5,107.25,0.1072,10.72
2026-04-19T05:00:00+02:00,6,90.14,0.0901,9.01
2026-04-19T06:00:00+02:00,7,99.89,0.0999,9.99
2026-04-19T07:00:00+02:00,8,100.68,0.1007,10.07
2026-04-19T08:00:00+02:00,9,104.94,0.1049,10.49
2026-04-19T09:00:00+02:00,10,83.97,0.084,8.4
2026-04-19T10:00:00+02:00,11,51.91,0.0519,5.19
2026-04-19T11:00:00+02:00,12,25.5,0.0255,2.55
2026-04-19T12:00:00+02:00,13,10.36,0.0104,1.04
2026-04-19T13:00:00+02:00,14,-0.85,-0.0008,-0.08
2026-04-19T14:00:00+02:00,15,-3.31,-0.0033,-0.33
2026-04-19T15:00:00+02:00,16,-2.25,-0.0023,-0.23
2026-04-19T16:00:00+02:00,17,10.83,0.0108,1.08
2026-04-19T17:00:00+02:00,18,57.01,0.057,5.7
2026-04-19T18:00:00+02:00,19,112.92,0.1129,11.29
2026-04-19T19:00:00+02:00,20,123.73,0.1237,12.37
2026-04-19T20:00:00+02:00,21,130.0,0.13,13.0
2026-04-19T21:00:00+02:00,22,129.7,0.1297,12.97
2026-04-19T22:00:00+02:00,23,124.43,0.1244,12.44
2026-04-19T23:00:00+02:00,24,116.94,0.1169,11.69
