datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-27T00:00:00+02:00,1,150.53,0.1505,15.05
2026-08-27T01:00:00+02:00,2,143.9,0.1439,14.39
2026-08-27T02:00:00+02:00,3,136.56,0.1366,13.66
2026-08-27T03:00:00+02:00,4,135.75,0.1358,13.58
2026-08-27T04:00:00+02:00,5,137.31,0.1373,13.73
2026-08-27T05:00:00+02:00,6,147.81,0.1478,14.78
2026-08-27T06:00:00+02:00,7,168.84,0.1688,16.88
2026-08-27T07:00:00+02:00,8,175.88,0.1759,17.59
2026-08-27T08:00:00+02:00,9,179.78,0.1798,17.98
2026-08-27T09:00:00+02:00,10,177.19,0.1772,17.72
2026-08-27T10:00:00+02:00,11,156.32,0.1563,15.63
2026-08-27T11:00:00+02:00,12,132.09,0.1321,13.21
2026-08-27T12:00:00+02:00,13,154.38,0.1544,15.44
2026-08-27T13:00:00+02:00,14,130.02,0.13,13.0
2026-08-27T14:00:00+02:00,15,149.39,0.1494,14.94
2026-08-27T15:00:00+02:00,16,152.91,0.1529,15.29
2026-08-27T16:00:00+02:00,17,161.53,0.1615,16.15
2026-08-27T17:00:00+02:00,18,162.63,0.1626,16.26
2026-08-27T18:00:00+02:00,19,184.48,0.1845,18.45
2026-08-27T19:00:00+02:00,20,207.15,0.2071,20.71
2026-08-27T20:00:00+02:00,21,197.36,0.1974,19.74
2026-08-27T21:00:00+02:00,22,188.02,0.188,18.8
2026-08-27T22:00:00+02:00,23,184.43,0.1844,18.44
2026-08-27T23:00:00+02:00,24,169.04,0.169,16.9
