datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-07-26T00:00:00+02:00,1,156.09,0.1561,15.61
2026-07-26T01:00:00+02:00,2,167.09,0.1671,16.71
2026-07-26T02:00:00+02:00,3,147.01,0.147,14.7
2026-07-26T03:00:00+02:00,4,144.97,0.145,14.5
2026-07-26T04:00:00+02:00,5,141.06,0.1411,14.11
2026-07-26T05:00:00+02:00,6,135.06,0.1351,13.51
2026-07-26T06:00:00+02:00,7,117.64,0.1176,11.76
2026-07-26T07:00:00+02:00,8,106.34,0.1063,10.63
2026-07-26T08:00:00+02:00,9,98.24,0.0982,9.82
2026-07-26T09:00:00+02:00,10,55.8,0.0558,5.58
2026-07-26T10:00:00+02:00,11,18.02,0.018,1.8
2026-07-26T11:00:00+02:00,12,0.01,0.0,0.0
2026-07-26T12:00:00+02:00,13,-0.04,-0.0,-0.0
2026-07-26T13:00:00+02:00,14,-0.41,-0.0004,-0.04
2026-07-26T14:00:00+02:00,15,-0.64,-0.0006,-0.06
2026-07-26T15:00:00+02:00,16,-0.85,-0.0009,-0.09
2026-07-26T16:00:00+02:00,17,0.23,0.0002,0.02
2026-07-26T17:00:00+02:00,18,43.49,0.0435,4.35
2026-07-26T18:00:00+02:00,19,88.1,0.0881,8.81
2026-07-26T19:00:00+02:00,20,125.85,0.1259,12.59
2026-07-26T20:00:00+02:00,21,151.12,0.1511,15.11
2026-07-26T21:00:00+02:00,22,157.29,0.1573,15.73
2026-07-26T22:00:00+02:00,23,152.18,0.1522,15.22
2026-07-26T23:00:00+02:00,24,136.79,0.1368,13.68
