datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-04-13T00:00:00+02:00,1,115.0,0.115,11.5
2026-04-13T01:00:00+02:00,2,109.8,0.1098,10.98
2026-04-13T02:00:00+02:00,3,105.07,0.1051,10.51
2026-04-13T03:00:00+02:00,4,103.95,0.104,10.4
2026-04-13T04:00:00+02:00,5,107.56,0.1076,10.76
2026-04-13T05:00:00+02:00,6,114.74,0.1147,11.47
2026-04-13T06:00:00+02:00,7,133.77,0.1338,13.38
2026-04-13T07:00:00+02:00,8,141.34,0.1413,14.13
2026-04-13T08:00:00+02:00,9,173.79,0.1738,17.38
2026-04-13T09:00:00+02:00,10,166.67,0.1667,16.67
2026-04-13T10:00:00+02:00,11,144.48,0.1445,14.45
2026-04-13T11:00:00+02:00,12,125.75,0.1258,12.58
2026-04-13T12:00:00+02:00,13,117.32,0.1173,11.73
2026-04-13T13:00:00+02:00,14,113.9,0.1139,11.39
2026-04-13T14:00:00+02:00,15,115.0,0.115,11.5
2026-04-13T15:00:00+02:00,16,110.84,0.1108,11.08
2026-04-13T16:00:00+02:00,17,105.59,0.1056,10.56
2026-04-13T17:00:00+02:00,18,119.42,0.1194,11.94
2026-04-13T18:00:00+02:00,19,141.09,0.1411,14.11
2026-04-13T19:00:00+02:00,20,168.33,0.1683,16.83
2026-04-13T20:00:00+02:00,21,151.19,0.1512,15.12
2026-04-13T21:00:00+02:00,22,144.9,0.1449,14.49
2026-04-13T22:00:00+02:00,23,129.93,0.1299,12.99
2026-04-13T23:00:00+02:00,24,122.82,0.1228,12.28
