datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-06-30T00:00:00+02:00,1,208.14,0.2081,20.81
2026-06-30T01:00:00+02:00,2,176.14,0.1761,17.61
2026-06-30T02:00:00+02:00,3,167.11,0.1671,16.71
2026-06-30T03:00:00+02:00,4,169.91,0.1699,16.99
2026-06-30T04:00:00+02:00,5,170.12,0.1701,17.01
2026-06-30T05:00:00+02:00,6,187.43,0.1874,18.74
2026-06-30T06:00:00+02:00,7,201.7,0.2017,20.17
2026-06-30T07:00:00+02:00,8,196.33,0.1963,19.63
2026-06-30T08:00:00+02:00,9,175.49,0.1755,17.55
2026-06-30T09:00:00+02:00,10,130.37,0.1304,13.04
2026-06-30T10:00:00+02:00,11,108.98,0.109,10.9
2026-06-30T11:00:00+02:00,12,101.22,0.1012,10.12
2026-06-30T12:00:00+02:00,13,98.64,0.0986,9.86
2026-06-30T13:00:00+02:00,14,102.81,0.1028,10.28
2026-06-30T14:00:00+02:00,15,110.2,0.1102,11.02
2026-06-30T15:00:00+02:00,16,115.38,0.1154,11.54
2026-06-30T16:00:00+02:00,17,126.77,0.1268,12.68
2026-06-30T17:00:00+02:00,18,206.2,0.2062,20.62
2026-06-30T18:00:00+02:00,19,272.6,0.2726,27.26
2026-06-30T19:00:00+02:00,20,487.5,0.4875,48.75
2026-06-30T20:00:00+02:00,21,562.28,0.5623,56.23
2026-06-30T21:00:00+02:00,22,433.67,0.4337,43.37
2026-06-30T22:00:00+02:00,23,319.36,0.3194,31.94
2026-06-30T23:00:00+02:00,24,234.66,0.2347,23.47
