datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-16T00:00:00+02:00,1,174.31,0.1743,17.43
2026-08-16T01:00:00+02:00,2,168.59,0.1686,16.86
2026-08-16T02:00:00+02:00,3,165.33,0.1653,16.53
2026-08-16T03:00:00+02:00,4,157.53,0.1575,15.75
2026-08-16T04:00:00+02:00,5,156.9,0.1569,15.69
2026-08-16T05:00:00+02:00,6,156.94,0.1569,15.69
2026-08-16T06:00:00+02:00,7,156.6,0.1566,15.66
2026-08-16T07:00:00+02:00,8,150.37,0.1504,15.04
2026-08-16T08:00:00+02:00,9,146.57,0.1466,14.66
2026-08-16T09:00:00+02:00,10,124.96,0.125,12.5
2026-08-16T10:00:00+02:00,11,96.9,0.0969,9.69
2026-08-16T11:00:00+02:00,12,61.23,0.0612,6.12
2026-08-16T12:00:00+02:00,13,43.53,0.0435,4.35
2026-08-16T13:00:00+02:00,14,27.34,0.0273,2.73
2026-08-16T14:00:00+02:00,15,36.56,0.0366,3.66
2026-08-16T15:00:00+02:00,16,67.7,0.0677,6.77
2026-08-16T16:00:00+02:00,17,116.14,0.1161,11.61
2026-08-16T17:00:00+02:00,18,145.32,0.1453,14.53
2026-08-16T18:00:00+02:00,19,169.63,0.1696,16.96
2026-08-16T19:00:00+02:00,20,187.97,0.188,18.8
2026-08-16T20:00:00+02:00,21,200.02,0.2,20.0
2026-08-16T21:00:00+02:00,22,205.67,0.2057,20.57
2026-08-16T22:00:00+02:00,23,206.53,0.2065,20.65
2026-08-16T23:00:00+02:00,24,192.65,0.1926,19.26
