datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-08T00:00:00+02:00,1,124.93,0.1249,12.49
2026-05-08T01:00:00+02:00,2,116.93,0.1169,11.69
2026-05-08T02:00:00+02:00,3,113.28,0.1133,11.33
2026-05-08T03:00:00+02:00,4,106.19,0.1062,10.62
2026-05-08T04:00:00+02:00,5,103.27,0.1033,10.33
2026-05-08T05:00:00+02:00,6,111.59,0.1116,11.16
2026-05-08T06:00:00+02:00,7,133.16,0.1332,13.32
2026-05-08T07:00:00+02:00,8,130.42,0.1304,13.04
2026-05-08T08:00:00+02:00,9,123.36,0.1234,12.34
2026-05-08T09:00:00+02:00,10,113.14,0.1131,11.31
2026-05-08T10:00:00+02:00,11,85.47,0.0855,8.55
2026-05-08T11:00:00+02:00,12,66.02,0.066,6.6
2026-05-08T12:00:00+02:00,13,55.18,0.0552,5.52
2026-05-08T13:00:00+02:00,14,51.02,0.051,5.1
2026-05-08T14:00:00+02:00,15,55.94,0.0559,5.59
2026-05-08T15:00:00+02:00,16,70.32,0.0703,7.03
2026-05-08T16:00:00+02:00,17,81.81,0.0818,8.18
2026-05-08T17:00:00+02:00,18,97.04,0.097,9.7
2026-05-08T18:00:00+02:00,19,114.81,0.1148,11.48
2026-05-08T19:00:00+02:00,20,133.67,0.1337,13.37
2026-05-08T20:00:00+02:00,21,143.47,0.1435,14.35
2026-05-08T21:00:00+02:00,22,132.8,0.1328,13.28
2026-05-08T22:00:00+02:00,23,123.74,0.1237,12.37
2026-05-08T23:00:00+02:00,24,110.2,0.1102,11.02
