datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-12T00:00:00+01:00,1,96.7,0.0967,9.67
2026-03-12T01:00:00+01:00,2,92.05,0.0921,9.21
2026-03-12T02:00:00+01:00,3,87.12,0.0871,8.71
2026-03-12T03:00:00+01:00,4,83.64,0.0836,8.36
2026-03-12T04:00:00+01:00,5,85.45,0.0855,8.55
2026-03-12T05:00:00+01:00,6,93.44,0.0934,9.34
2026-03-12T06:00:00+01:00,7,121.1,0.1211,12.11
2026-03-12T07:00:00+01:00,8,128.65,0.1287,12.87
2026-03-12T08:00:00+01:00,9,103.62,0.1036,10.36
2026-03-12T09:00:00+01:00,10,72.88,0.0729,7.29
2026-03-12T10:00:00+01:00,11,23.52,0.0235,2.35
2026-03-12T11:00:00+01:00,12,0.97,0.001,0.1
2026-03-12T12:00:00+01:00,13,0.21,0.0002,0.02
2026-03-12T13:00:00+01:00,14,1.03,0.001,0.1
2026-03-12T14:00:00+01:00,15,2.31,0.0023,0.23
2026-03-12T15:00:00+01:00,16,5.48,0.0055,0.55
2026-03-12T16:00:00+01:00,17,42.82,0.0428,4.28
2026-03-12T17:00:00+01:00,18,87.87,0.0879,8.79
2026-03-12T18:00:00+01:00,19,109.26,0.1093,10.93
2026-03-12T19:00:00+01:00,20,111.98,0.112,11.2
2026-03-12T20:00:00+01:00,21,90.62,0.0906,9.06
2026-03-12T21:00:00+01:00,22,71.04,0.071,7.1
2026-03-12T22:00:00+01:00,23,63.12,0.0631,6.31
2026-03-12T23:00:00+01:00,24,23.25,0.0232,2.33
