datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-06-05T00:00:00+02:00,1,70.25,0.0702,7.02
2026-06-05T01:00:00+02:00,2,66.44,0.0664,6.64
2026-06-05T02:00:00+02:00,3,71.21,0.0712,7.12
2026-06-05T03:00:00+02:00,4,68.99,0.069,6.9
2026-06-05T04:00:00+02:00,5,73.24,0.0732,7.32
2026-06-05T05:00:00+02:00,6,80.27,0.0803,8.03
2026-06-05T06:00:00+02:00,7,96.15,0.0961,9.61
2026-06-05T07:00:00+02:00,8,109.76,0.1098,10.98
2026-06-05T08:00:00+02:00,9,125.07,0.1251,12.51
2026-06-05T09:00:00+02:00,10,124.23,0.1242,12.42
2026-06-05T10:00:00+02:00,11,97.99,0.098,9.8
2026-06-05T11:00:00+02:00,12,103.38,0.1034,10.34
2026-06-05T12:00:00+02:00,13,74.65,0.0746,7.46
2026-06-05T13:00:00+02:00,14,36.92,0.0369,3.69
2026-06-05T14:00:00+02:00,15,24.18,0.0242,2.42
2026-06-05T15:00:00+02:00,16,34.18,0.0342,3.42
2026-06-05T16:00:00+02:00,17,63.63,0.0636,6.36
2026-06-05T17:00:00+02:00,18,93.13,0.0931,9.31
2026-06-05T18:00:00+02:00,19,117.63,0.1176,11.76
2026-06-05T19:00:00+02:00,20,142.18,0.1422,14.22
2026-06-05T20:00:00+02:00,21,164.2,0.1642,16.42
2026-06-05T21:00:00+02:00,22,175.02,0.175,17.5
2026-06-05T22:00:00+02:00,23,163.04,0.163,16.3
2026-06-05T23:00:00+02:00,24,150.66,0.1507,15.07
