datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-15T00:00:00+01:00,1,93.58,0.0936,9.36
2026-02-15T01:00:00+01:00,2,89.39,0.0894,8.94
2026-02-15T02:00:00+01:00,3,81.67,0.0817,8.17
2026-02-15T03:00:00+01:00,4,75.3,0.0753,7.53
2026-02-15T04:00:00+01:00,5,76.28,0.0763,7.63
2026-02-15T05:00:00+01:00,6,76.01,0.076,7.6
2026-02-15T06:00:00+01:00,7,74.51,0.0745,7.45
2026-02-15T07:00:00+01:00,8,74.81,0.0748,7.48
2026-02-15T08:00:00+01:00,9,77.36,0.0774,7.74
2026-02-15T09:00:00+01:00,10,73.44,0.0734,7.34
2026-02-15T10:00:00+01:00,11,65.54,0.0655,6.55
2026-02-15T11:00:00+01:00,12,56.82,0.0568,5.68
2026-02-15T12:00:00+01:00,13,58.79,0.0588,5.88
2026-02-15T13:00:00+01:00,14,53.12,0.0531,5.31
2026-02-15T14:00:00+01:00,15,54.03,0.054,5.4
2026-02-15T15:00:00+01:00,16,57.33,0.0573,5.73
2026-02-15T16:00:00+01:00,17,68.15,0.0681,6.81
2026-02-15T17:00:00+01:00,18,82.2,0.0822,8.22
2026-02-15T18:00:00+01:00,19,81.87,0.0819,8.19
2026-02-15T19:00:00+01:00,20,74.84,0.0748,7.48
2026-02-15T20:00:00+01:00,21,68.75,0.0688,6.88
2026-02-15T21:00:00+01:00,22,66.71,0.0667,6.67
2026-02-15T22:00:00+01:00,23,62.73,0.0627,6.27
2026-02-15T23:00:00+01:00,24,55.64,0.0556,5.56
