datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-07-27T00:00:00+02:00,1,72.86,0.0729,7.29
2026-07-27T01:00:00+02:00,2,66.23,0.0662,6.62
2026-07-27T02:00:00+02:00,3,58.61,0.0586,5.86
2026-07-27T03:00:00+02:00,4,54.02,0.054,5.4
2026-07-27T04:00:00+02:00,5,63.01,0.063,6.3
2026-07-27T05:00:00+02:00,6,89.49,0.0895,8.95
2026-07-27T06:00:00+02:00,7,115.87,0.1159,11.59
2026-07-27T07:00:00+02:00,8,129.85,0.1298,12.98
2026-07-27T08:00:00+02:00,9,120.98,0.121,12.1
2026-07-27T09:00:00+02:00,10,74.82,0.0748,7.48
2026-07-27T10:00:00+02:00,11,23.24,0.0232,2.32
2026-07-27T11:00:00+02:00,12,3.89,0.0039,0.39
2026-07-27T12:00:00+02:00,13,0.42,0.0004,0.04
2026-07-27T13:00:00+02:00,14,6.8,0.0068,0.68
2026-07-27T14:00:00+02:00,15,-0.24,-0.0002,-0.02
2026-07-27T15:00:00+02:00,16,0.04,0.0,0.0
2026-07-27T16:00:00+02:00,17,0.56,0.0006,0.06
2026-07-27T17:00:00+02:00,18,17.54,0.0175,1.75
2026-07-27T18:00:00+02:00,19,97.41,0.0974,9.74
2026-07-27T19:00:00+02:00,20,150.67,0.1507,15.07
2026-07-27T20:00:00+02:00,21,173.53,0.1735,17.35
2026-07-27T21:00:00+02:00,22,178.41,0.1784,17.84
2026-07-27T22:00:00+02:00,23,172.92,0.1729,17.29
2026-07-27T23:00:00+02:00,24,158.23,0.1582,15.82
