datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-09-26T00:00:00+02:00,1,197.06,0.1971,19.71
2026-09-26T01:00:00+02:00,2,184.92,0.1849,18.49
2026-09-26T02:00:00+02:00,3,176.62,0.1766,17.66
2026-09-26T03:00:00+02:00,4,165.33,0.1653,16.53
2026-09-26T04:00:00+02:00,5,162.38,0.1624,16.24
2026-09-26T05:00:00+02:00,6,162.38,0.1624,16.24
2026-09-26T06:00:00+02:00,7,179.94,0.1799,17.99
2026-09-26T07:00:00+02:00,8,195.27,0.1953,19.53
2026-09-26T08:00:00+02:00,9,191.98,0.192,19.2
2026-09-26T09:00:00+02:00,10,156.44,0.1564,15.64
2026-09-26T10:00:00+02:00,11,115.15,0.1152,11.52
2026-09-26T11:00:00+02:00,12,60.24,0.0602,6.02
2026-09-26T12:00:00+02:00,13,41.7,0.0417,4.17
2026-09-26T13:00:00+02:00,14,24.0,0.024,2.4
2026-09-26T14:00:00+02:00,15,19.51,0.0195,1.95
2026-09-26T15:00:00+02:00,16,60.03,0.06,6.0
2026-09-26T16:00:00+02:00,17,124.25,0.1243,12.43
2026-09-26T17:00:00+02:00,18,182.33,0.1823,18.23
2026-09-26T18:00:00+02:00,19,212.22,0.2122,21.22
2026-09-26T19:00:00+02:00,20,236.79,0.2368,23.68
2026-09-26T20:00:00+02:00,21,226.36,0.2264,22.64
2026-09-26T21:00:00+02:00,22,208.49,0.2085,20.85
2026-09-26T22:00:00+02:00,23,199.31,0.1993,19.93
2026-09-26T23:00:00+02:00,24,186.0,0.186,18.6
