datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-06-22T00:00:00+02:00,1,125.38,0.1254,12.54
2026-06-22T01:00:00+02:00,2,118.93,0.1189,11.89
2026-06-22T02:00:00+02:00,3,109.6,0.1096,10.96
2026-06-22T03:00:00+02:00,4,107.42,0.1074,10.74
2026-06-22T04:00:00+02:00,5,109.64,0.1096,10.96
2026-06-22T05:00:00+02:00,6,118.26,0.1183,11.83
2026-06-22T06:00:00+02:00,7,134.49,0.1345,13.45
2026-06-22T07:00:00+02:00,8,144.56,0.1446,14.46
2026-06-22T08:00:00+02:00,9,127.97,0.128,12.8
2026-06-22T09:00:00+02:00,10,116.74,0.1167,11.67
2026-06-22T10:00:00+02:00,11,91.71,0.0917,9.17
2026-06-22T11:00:00+02:00,12,57.3,0.0573,5.73
2026-06-22T12:00:00+02:00,13,39.52,0.0395,3.95
2026-06-22T13:00:00+02:00,14,32.38,0.0324,3.24
2026-06-22T14:00:00+02:00,15,51.92,0.0519,5.19
2026-06-22T15:00:00+02:00,16,64.41,0.0644,6.44
2026-06-22T16:00:00+02:00,17,90.87,0.0909,9.09
2026-06-22T17:00:00+02:00,18,113.53,0.1135,11.35
2026-06-22T18:00:00+02:00,19,142.7,0.1427,14.27
2026-06-22T19:00:00+02:00,20,194.2,0.1942,19.42
2026-06-22T20:00:00+02:00,21,266.26,0.2663,26.63
2026-06-22T21:00:00+02:00,22,260.04,0.26,26.0
2026-06-22T22:00:00+02:00,23,192.0,0.192,19.2
2026-06-22T23:00:00+02:00,24,166.21,0.1662,16.62
