datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2025-12-19T00:00:00+01:00,1,10.0,0.01,1.0
2025-12-19T01:00:00+01:00,2,7.07,0.0071,0.71
2025-12-19T02:00:00+01:00,3,6.23,0.0062,0.62
2025-12-19T03:00:00+01:00,4,5.05,0.0051,0.51
2025-12-19T04:00:00+01:00,5,5.67,0.0057,0.57
2025-12-19T05:00:00+01:00,6,12.07,0.0121,1.21
2025-12-19T06:00:00+01:00,7,41.23,0.0412,4.12
2025-12-19T07:00:00+01:00,8,76.27,0.0763,7.63
2025-12-19T08:00:00+01:00,9,89.71,0.0897,8.97
2025-12-19T09:00:00+01:00,10,89.87,0.0899,8.99
2025-12-19T10:00:00+01:00,11,89.41,0.0894,8.94
2025-12-19T11:00:00+01:00,12,87.49,0.0875,8.75
2025-12-19T12:00:00+01:00,13,84.29,0.0843,8.43
2025-12-19T13:00:00+01:00,14,85.7,0.0857,8.57
2025-12-19T14:00:00+01:00,15,90.83,0.0908,9.08
2025-12-19T15:00:00+01:00,16,93.75,0.0938,9.38
2025-12-19T16:00:00+01:00,17,95.16,0.0952,9.52
2025-12-19T17:00:00+01:00,18,104.04,0.104,10.4
2025-12-19T18:00:00+01:00,19,105.96,0.106,10.6
2025-12-19T19:00:00+01:00,20,102.85,0.1028,10.28
2025-12-19T20:00:00+01:00,21,99.0,0.099,9.9
2025-12-19T21:00:00+01:00,22,93.14,0.0931,9.31
2025-12-19T22:00:00+01:00,23,92.69,0.0927,9.27
2025-12-19T23:00:00+01:00,24,90.19,0.0902,9.02
