datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-06-23T00:00:00+02:00,1,145.56,0.1456,14.56
2026-06-23T01:00:00+02:00,2,136.56,0.1366,13.66
2026-06-23T02:00:00+02:00,3,133.81,0.1338,13.38
2026-06-23T03:00:00+02:00,4,133.87,0.1339,13.39
2026-06-23T04:00:00+02:00,5,136.23,0.1362,13.62
2026-06-23T05:00:00+02:00,6,140.49,0.1405,14.05
2026-06-23T06:00:00+02:00,7,181.87,0.1819,18.19
2026-06-23T07:00:00+02:00,8,176.6,0.1766,17.66
2026-06-23T08:00:00+02:00,9,147.31,0.1473,14.73
2026-06-23T09:00:00+02:00,10,113.38,0.1134,11.34
2026-06-23T10:00:00+02:00,11,96.52,0.0965,9.65
2026-06-23T11:00:00+02:00,12,79.39,0.0794,7.94
2026-06-23T12:00:00+02:00,13,76.92,0.0769,7.69
2026-06-23T13:00:00+02:00,14,77.81,0.0778,7.78
2026-06-23T14:00:00+02:00,15,91.6,0.0916,9.16
2026-06-23T15:00:00+02:00,16,108.11,0.1081,10.81
2026-06-23T16:00:00+02:00,17,104.4,0.1044,10.44
2026-06-23T17:00:00+02:00,18,123.19,0.1232,12.32
2026-06-23T18:00:00+02:00,19,169.83,0.1698,16.98
2026-06-23T19:00:00+02:00,20,338.4,0.3384,33.84
2026-06-23T20:00:00+02:00,21,579.08,0.5791,57.91
2026-06-23T21:00:00+02:00,22,564.08,0.5641,56.41
2026-06-23T22:00:00+02:00,23,352.47,0.3525,35.25
2026-06-23T23:00:00+02:00,24,222.55,0.2226,22.26
