datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-05T00:00:00+01:00,1,83.0,0.083,8.3
2026-02-05T01:00:00+01:00,2,81.75,0.0818,8.18
2026-02-05T02:00:00+01:00,3,78.79,0.0788,7.88
2026-02-05T03:00:00+01:00,4,71.18,0.0712,7.12
2026-02-05T04:00:00+01:00,5,71.39,0.0714,7.14
2026-02-05T05:00:00+01:00,6,79.94,0.0799,7.99
2026-02-05T06:00:00+01:00,7,98.16,0.0982,9.82
2026-02-05T07:00:00+01:00,8,98.27,0.0983,9.83
2026-02-05T08:00:00+01:00,9,115.6,0.1156,11.56
2026-02-05T09:00:00+01:00,10,116.81,0.1168,11.68
2026-02-05T10:00:00+01:00,11,110.33,0.1103,11.03
2026-02-05T11:00:00+01:00,12,110.57,0.1106,11.06
2026-02-05T12:00:00+01:00,13,102.07,0.1021,10.21
2026-02-05T13:00:00+01:00,14,102.62,0.1026,10.26
2026-02-05T14:00:00+01:00,15,107.21,0.1072,10.72
2026-02-05T15:00:00+01:00,16,109.17,0.1092,10.92
2026-02-05T16:00:00+01:00,17,114.01,0.114,11.4
2026-02-05T17:00:00+01:00,18,127.18,0.1272,12.72
2026-02-05T18:00:00+01:00,19,128.91,0.1289,12.89
2026-02-05T19:00:00+01:00,20,124.31,0.1243,12.43
2026-02-05T20:00:00+01:00,21,110.52,0.1105,11.05
2026-02-05T21:00:00+01:00,22,98.35,0.0983,9.83
2026-02-05T22:00:00+01:00,23,99.39,0.0994,9.94
2026-02-05T23:00:00+01:00,24,91.55,0.0915,9.15
