datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-04-18T00:00:00+02:00,1,111.31,0.1113,11.13
2026-04-18T01:00:00+02:00,2,105.81,0.1058,10.58
2026-04-18T02:00:00+02:00,3,102.99,0.103,10.3
2026-04-18T03:00:00+02:00,4,99.96,0.1,10.0
2026-04-18T04:00:00+02:00,5,100.25,0.1002,10.02
2026-04-18T05:00:00+02:00,6,102.23,0.1022,10.22
2026-04-18T06:00:00+02:00,7,103.61,0.1036,10.36
2026-04-18T07:00:00+02:00,8,103.16,0.1032,10.32
2026-04-18T08:00:00+02:00,9,119.67,0.1197,11.97
2026-04-18T09:00:00+02:00,10,103.01,0.103,10.3
2026-04-18T10:00:00+02:00,11,80.86,0.0809,8.09
2026-04-18T11:00:00+02:00,12,64.39,0.0644,6.44
2026-04-18T12:00:00+02:00,13,45.05,0.045,4.5
2026-04-18T13:00:00+02:00,14,45.56,0.0456,4.56
2026-04-18T14:00:00+02:00,15,48.58,0.0486,4.86
2026-04-18T15:00:00+02:00,16,53.4,0.0534,5.34
2026-04-18T16:00:00+02:00,17,104.64,0.1046,10.46
2026-04-18T17:00:00+02:00,18,102.82,0.1028,10.28
2026-04-18T18:00:00+02:00,19,123.0,0.123,12.3
2026-04-18T19:00:00+02:00,20,139.0,0.139,13.9
2026-04-18T20:00:00+02:00,21,149.24,0.1492,14.92
2026-04-18T21:00:00+02:00,22,139.57,0.1396,13.96
2026-04-18T22:00:00+02:00,23,120.97,0.121,12.1
2026-04-18T23:00:00+02:00,24,119.69,0.1197,11.97
