datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-15T00:00:00+01:00,1,100.17,0.1002,10.02
2026-01-15T01:00:00+01:00,2,93.44,0.0934,9.34
2026-01-15T02:00:00+01:00,3,88.41,0.0884,8.84
2026-01-15T03:00:00+01:00,4,83.2,0.0832,8.32
2026-01-15T04:00:00+01:00,5,80.94,0.0809,8.09
2026-01-15T05:00:00+01:00,6,84.02,0.084,8.4
2026-01-15T06:00:00+01:00,7,95.04,0.095,9.5
2026-01-15T07:00:00+01:00,8,108.01,0.108,10.8
2026-01-15T08:00:00+01:00,9,116.63,0.1166,11.66
2026-01-15T09:00:00+01:00,10,106.07,0.1061,10.61
2026-01-15T10:00:00+01:00,11,100.36,0.1004,10.04
2026-01-15T11:00:00+01:00,12,96.1,0.0961,9.61
2026-01-15T12:00:00+01:00,13,94.55,0.0945,9.45
2026-01-15T13:00:00+01:00,14,97.15,0.0972,9.71
2026-01-15T14:00:00+01:00,15,101.52,0.1015,10.15
2026-01-15T15:00:00+01:00,16,115.12,0.1151,11.51
2026-01-15T16:00:00+01:00,17,127.88,0.1279,12.79
2026-01-15T17:00:00+01:00,18,135.23,0.1352,13.52
2026-01-15T18:00:00+01:00,19,115.47,0.1155,11.55
2026-01-15T19:00:00+01:00,20,103.83,0.1038,10.38
2026-01-15T20:00:00+01:00,21,95.6,0.0956,9.56
2026-01-15T21:00:00+01:00,22,90.8,0.0908,9.08
2026-01-15T22:00:00+01:00,23,88.46,0.0885,8.85
2026-01-15T23:00:00+01:00,24,84.66,0.0847,8.47
