datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-26T00:00:00+02:00,1,131.12,0.1311,13.11
2026-05-26T01:00:00+02:00,2,121.07,0.1211,12.11
2026-05-26T02:00:00+02:00,3,115.09,0.1151,11.51
2026-05-26T03:00:00+02:00,4,115.25,0.1153,11.53
2026-05-26T04:00:00+02:00,5,114.59,0.1146,11.46
2026-05-26T05:00:00+02:00,6,123.62,0.1236,12.36
2026-05-26T06:00:00+02:00,7,138.37,0.1384,13.84
2026-05-26T07:00:00+02:00,8,137.38,0.1374,13.74
2026-05-26T08:00:00+02:00,9,119.61,0.1196,11.96
2026-05-26T09:00:00+02:00,10,71.22,0.0712,7.12
2026-05-26T10:00:00+02:00,11,5.61,0.0056,0.56
2026-05-26T11:00:00+02:00,12,-0.01,-0.0,-0.0
2026-05-26T12:00:00+02:00,13,0.17,0.0002,0.02
2026-05-26T13:00:00+02:00,14,-0.03,-0.0,-0.0
2026-05-26T14:00:00+02:00,15,-0.22,-0.0002,-0.02
2026-05-26T15:00:00+02:00,16,-0.01,-0.0,-0.0
2026-05-26T16:00:00+02:00,17,12.18,0.0122,1.22
2026-05-26T17:00:00+02:00,18,82.5,0.0825,8.25
2026-05-26T18:00:00+02:00,19,131.06,0.1311,13.11
2026-05-26T19:00:00+02:00,20,172.99,0.173,17.3
2026-05-26T20:00:00+02:00,21,202.0,0.202,20.2
2026-05-26T21:00:00+02:00,22,178.0,0.178,17.8
2026-05-26T22:00:00+02:00,23,153.99,0.154,15.4
2026-05-26T23:00:00+02:00,24,131.88,0.1319,13.19
