datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2025-12-10T00:00:00+01:00,1,40.23,0.0402,4.02
2025-12-10T01:00:00+01:00,2,32.74,0.0327,3.27
2025-12-10T02:00:00+01:00,3,27.54,0.0275,2.75
2025-12-10T03:00:00+01:00,4,29.26,0.0293,2.93
2025-12-10T04:00:00+01:00,5,40.0,0.04,4.0
2025-12-10T05:00:00+01:00,6,55.88,0.0559,5.59
2025-12-10T06:00:00+01:00,7,54.84,0.0548,5.48
2025-12-10T07:00:00+01:00,8,82.97,0.083,8.3
2025-12-10T08:00:00+01:00,9,93.09,0.0931,9.31
2025-12-10T09:00:00+01:00,10,93.17,0.0932,9.32
2025-12-10T10:00:00+01:00,11,86.12,0.0861,8.61
2025-12-10T11:00:00+01:00,12,80.69,0.0807,8.07
2025-12-10T12:00:00+01:00,13,79.52,0.0795,7.95
2025-12-10T13:00:00+01:00,14,79.53,0.0795,7.95
2025-12-10T14:00:00+01:00,15,85.5,0.0855,8.55
2025-12-10T15:00:00+01:00,16,93.81,0.0938,9.38
2025-12-10T16:00:00+01:00,17,97.36,0.0974,9.74
2025-12-10T17:00:00+01:00,18,100.13,0.1001,10.01
2025-12-10T18:00:00+01:00,19,104.07,0.1041,10.41
2025-12-10T19:00:00+01:00,20,96.71,0.0967,9.67
2025-12-10T20:00:00+01:00,21,87.91,0.0879,8.79
2025-12-10T21:00:00+01:00,22,84.62,0.0846,8.46
2025-12-10T22:00:00+01:00,23,81.5,0.0815,8.15
2025-12-10T23:00:00+01:00,24,75.89,0.0759,7.59
