datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-04-17T00:00:00+02:00,1,121.3,0.1213,12.13
2026-04-17T01:00:00+02:00,2,115.36,0.1154,11.54
2026-04-17T02:00:00+02:00,3,112.53,0.1125,11.25
2026-04-17T03:00:00+02:00,4,107.89,0.1079,10.79
2026-04-17T04:00:00+02:00,5,109.76,0.1098,10.98
2026-04-17T05:00:00+02:00,6,117.47,0.1175,11.75
2026-04-17T06:00:00+02:00,7,131.78,0.1318,13.18
2026-04-17T07:00:00+02:00,8,134.53,0.1345,13.45
2026-04-17T08:00:00+02:00,9,120.74,0.1207,12.07
2026-04-17T09:00:00+02:00,10,106.69,0.1067,10.67
2026-04-17T10:00:00+02:00,11,95.36,0.0954,9.54
2026-04-17T11:00:00+02:00,12,79.9,0.0799,7.99
2026-04-17T12:00:00+02:00,13,64.71,0.0647,6.47
2026-04-17T13:00:00+02:00,14,59.59,0.0596,5.96
2026-04-17T14:00:00+02:00,15,70.48,0.0705,7.05
2026-04-17T15:00:00+02:00,16,75.52,0.0755,7.55
2026-04-17T16:00:00+02:00,17,89.0,0.089,8.9
2026-04-17T17:00:00+02:00,18,115.14,0.1151,11.51
2026-04-17T18:00:00+02:00,19,116.95,0.117,11.7
2026-04-17T19:00:00+02:00,20,130.77,0.1308,13.08
2026-04-17T20:00:00+02:00,21,138.51,0.1385,13.85
2026-04-17T21:00:00+02:00,22,132.25,0.1323,13.23
2026-04-17T22:00:00+02:00,23,121.38,0.1214,12.14
2026-04-17T23:00:00+02:00,24,110.21,0.1102,11.02
