datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-21T00:00:00+02:00,1,170.35,0.1704,17.04
2026-08-21T01:00:00+02:00,2,160.49,0.1605,16.05
2026-08-21T02:00:00+02:00,3,152.86,0.1529,15.29
2026-08-21T03:00:00+02:00,4,151.49,0.1515,15.15
2026-08-21T04:00:00+02:00,5,153.31,0.1533,15.33
2026-08-21T05:00:00+02:00,6,164.64,0.1646,16.46
2026-08-21T06:00:00+02:00,7,186.6,0.1866,18.66
2026-08-21T07:00:00+02:00,8,193.89,0.1939,19.39
2026-08-21T08:00:00+02:00,9,192.59,0.1926,19.26
2026-08-21T09:00:00+02:00,10,167.83,0.1678,16.78
2026-08-21T10:00:00+02:00,11,149.0,0.149,14.9
2026-08-21T11:00:00+02:00,12,138.38,0.1384,13.84
2026-08-21T12:00:00+02:00,13,136.09,0.1361,13.61
2026-08-21T13:00:00+02:00,14,130.22,0.1302,13.02
2026-08-21T14:00:00+02:00,15,132.99,0.133,13.3
2026-08-21T15:00:00+02:00,16,138.75,0.1388,13.88
2026-08-21T16:00:00+02:00,17,143.7,0.1437,14.37
2026-08-21T17:00:00+02:00,18,174.66,0.1747,17.47
2026-08-21T18:00:00+02:00,19,189.42,0.1894,18.94
2026-08-21T19:00:00+02:00,20,187.17,0.1872,18.72
2026-08-21T20:00:00+02:00,21,197.45,0.1975,19.75
2026-08-21T21:00:00+02:00,22,198.69,0.1987,19.87
2026-08-21T22:00:00+02:00,23,187.42,0.1874,18.74
2026-08-21T23:00:00+02:00,24,173.5,0.1735,17.35
