datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-09-16T00:00:00+02:00,1,177.0,0.177,17.7
2026-09-16T01:00:00+02:00,2,171.37,0.1714,17.14
2026-09-16T02:00:00+02:00,3,168.98,0.169,16.9
2026-09-16T03:00:00+02:00,4,168.59,0.1686,16.86
2026-09-16T04:00:00+02:00,5,169.13,0.1691,16.91
2026-09-16T05:00:00+02:00,6,188.16,0.1882,18.82
2026-09-16T06:00:00+02:00,7,220.84,0.2208,22.08
2026-09-16T07:00:00+02:00,8,237.68,0.2377,23.77
2026-09-16T08:00:00+02:00,9,224.99,0.225,22.5
2026-09-16T09:00:00+02:00,10,197.48,0.1975,19.75
2026-09-16T10:00:00+02:00,11,187.02,0.187,18.7
2026-09-16T11:00:00+02:00,12,148.79,0.1488,14.88
2026-09-16T12:00:00+02:00,13,118.1,0.1181,11.81
2026-09-16T13:00:00+02:00,14,97.33,0.0973,9.73
2026-09-16T14:00:00+02:00,15,103.03,0.103,10.3
2026-09-16T15:00:00+02:00,16,118.29,0.1183,11.83
2026-09-16T16:00:00+02:00,17,150.0,0.15,15.0
2026-09-16T17:00:00+02:00,18,194.8,0.1948,19.48
2026-09-16T18:00:00+02:00,19,231.5,0.2315,23.15
2026-09-16T19:00:00+02:00,20,255.14,0.2551,25.51
2026-09-16T20:00:00+02:00,21,247.12,0.2471,24.71
2026-09-16T21:00:00+02:00,22,220.44,0.2204,22.04
2026-09-16T22:00:00+02:00,23,202.3,0.2023,20.23
2026-09-16T23:00:00+02:00,24,186.09,0.1861,18.61
