datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-07-02T00:00:00+02:00,1,146.15,0.1462,14.62
2026-07-02T01:00:00+02:00,2,131.97,0.132,13.2
2026-07-02T02:00:00+02:00,3,132.61,0.1326,13.26
2026-07-02T03:00:00+02:00,4,114.59,0.1146,11.46
2026-07-02T04:00:00+02:00,5,104.3,0.1043,10.43
2026-07-02T05:00:00+02:00,6,107.44,0.1074,10.74
2026-07-02T06:00:00+02:00,7,108.34,0.1083,10.83
2026-07-02T07:00:00+02:00,8,103.47,0.1035,10.35
2026-07-02T08:00:00+02:00,9,82.03,0.082,8.2
2026-07-02T09:00:00+02:00,10,38.69,0.0387,3.87
2026-07-02T10:00:00+02:00,11,6.74,0.0067,0.67
2026-07-02T11:00:00+02:00,12,13.2,0.0132,1.32
2026-07-02T12:00:00+02:00,13,14.79,0.0148,1.48
2026-07-02T13:00:00+02:00,14,15.33,0.0153,1.53
2026-07-02T14:00:00+02:00,15,8.54,0.0085,0.85
2026-07-02T15:00:00+02:00,16,1.91,0.0019,0.19
2026-07-02T16:00:00+02:00,17,3.01,0.003,0.3
2026-07-02T17:00:00+02:00,18,10.36,0.0104,1.04
2026-07-02T18:00:00+02:00,19,56.27,0.0563,5.63
2026-07-02T19:00:00+02:00,20,96.12,0.0961,9.61
2026-07-02T20:00:00+02:00,21,116.32,0.1163,11.63
2026-07-02T21:00:00+02:00,22,131.0,0.131,13.1
2026-07-02T22:00:00+02:00,23,135.9,0.1359,13.59
2026-07-02T23:00:00+02:00,24,123.77,0.1238,12.38
